,rouge_1,rouge_2,rouge_l,bleurt
0,0.42105263157894735,0.2,0.2894736842105263,-0.5772361755371094
1,0.21348314606741572,0.045454545454545456,0.1348314606741573,-0.9709725379943848
2,0.4035087719298245,0.14285714285714288,0.22807017543859648,-0.6223723888397217
3,0.29059829059829057,0.08695652173913043,0.20512820512820515,-0.8840901851654053
4,0.380952380952381,0.038834951456310676,0.20952380952380956,-0.80961674451828
5,0.39583333333333337,0.19148936170212766,0.29166666666666663,-1.0744149684906006
6,0.3614457831325301,0.2073170731707317,0.24096385542168675,-0.8043773174285889
7,0.3181818181818182,0.09230769230769229,0.22727272727272724,-0.8259059190750122
8,0.3392857142857143,0.07272727272727274,0.17857142857142858,-0.9329566955566406
9,0.3076923076923077,0.1,0.18681318681318684,-0.8827145099639893
10,0.3409090909090909,0.06896551724137931,0.18181818181818182,-0.7997297048568726
11,0.2159090909090909,0.04597701149425287,0.13636363636363638,-0.9187790155410767
12,0.3252032520325203,0.08264462809917356,0.2113821138211382,-0.7573925256729126
13,0.4038461538461538,0.11764705882352941,0.23076923076923078,-0.7963284850120544
14,0.3120567375886525,0.10071942446043164,0.24113475177304966,-0.868370532989502
15,0.35,0.11864406779661016,0.23333333333333334,-0.9067100286483765
16,0.16513761467889906,0.0,0.11009174311926608,-0.6827712059020996
17,0.5511811023622047,0.416,0.4566929133858268,-0.7395390272140503
18,0.35294117647058826,0.11965811965811966,0.2352941176470588,-1.0743539333343506
19,0.42622950819672134,0.1,0.22950819672131145,-0.6548619270324707
20,0.36486486486486486,0.1506849315068493,0.24324324324324323,-0.8539466857910156
21,0.2456140350877193,0.03550295857988166,0.14035087719298245,-0.9316427707672119
22,0.3382352941176471,0.0746268656716418,0.22058823529411764,-0.6248425245285034
23,0.4161073825503355,0.09523809523809522,0.21476510067114093,-0.6715409159660339
24,0.16129032258064516,0.06666666666666667,0.09677419354838708,-1.0870552062988281
25,0.5132743362831859,0.19819819819819823,0.3185840707964602,-0.8107085227966309
26,0.3577235772357724,0.04958677685950414,0.24390243902439024,-0.9657790660858154
27,0.3835616438356164,0.25,0.3013698630136986,-0.6771604418754578
28,0.23999999999999996,0.02702702702702703,0.14666666666666667,-1.01469886302948
29,0.39344262295081966,0.2833333333333333,0.3114754098360656,-0.9122090339660645
30,0.3181818181818182,0.09195402298850576,0.20454545454545456,-0.9553583860397339
31,0.4186046511627907,0.10588235294117648,0.2558139534883721,-0.7375528216362
32,0.3125,0.10126582278481013,0.2,-0.9354417324066162
33,0.37037037037037035,0.07518796992481203,0.1925925925925926,-0.7986917495727539
34,0.3006535947712418,0.11920529801324506,0.22222222222222224,-0.8317129015922546
35,0.28402366863905326,0.04790419161676647,0.17751479289940827,-0.9409290552139282
36,0.39285714285714285,0.14545454545454545,0.23214285714285715,-0.6576335430145264
37,0.35294117647058826,0.08547008547008547,0.2184873949579832,-0.680432915687561
38,0.48148148148148145,0.11320754716981132,0.3148148148148148,-0.677533745765686
39,0.40384615384615385,0.11764705882352938,0.2692307692307692,-0.5102150440216064
40,0.38993710691823896,0.06369426751592357,0.21383647798742136,-0.7083507180213928
41,0.45669291338582674,0.224,0.33070866141732286,-0.6663734316825867
42,0.38016528925619836,0.0,0.19834710743801653,-0.6940371990203857
43,0.2424242424242424,0.07361963190184048,0.15757575757575756,-0.8058425188064575
44,0.24852071005917156,0.0718562874251497,0.14201183431952663,-0.8495780825614929
45,0.47826086956521735,0.17777777777777778,0.32608695652173914,-0.9550590515136719
46,0.3597122302158273,0.1751824817518248,0.2446043165467626,-0.8707669973373413
47,0.43356643356643354,0.11347517730496454,0.2517482517482518,-0.7296143174171448
48,0.4193548387096774,0.25,0.29032258064516125,-0.692343533039093
49,0.372093023255814,0.11023622047244094,0.2170542635658915,-0.8111044764518738
50,0.3170731707317074,0.08641975308641975,0.20731707317073172,-0.8878943920135498
51,0.32,0.0813008130081301,0.176,-0.8547922372817993
52,0.3389830508474576,0.15517241379310345,0.18644067796610167,-0.6940726041793823
53,0.3114754098360656,0.06666666666666667,0.16393442622950818,-0.8888918161392212
54,0.40650406504065045,0.18181818181818182,0.2764227642276423,-0.9623538255691528
55,0.3025210084033613,0.034188034188034185,0.18487394957983194,-0.8703216314315796
56,0.4328358208955224,0.07575757575757575,0.2238805970149254,-0.7783694267272949
57,0.37209302325581395,0.2,0.26744186046511625,-0.8765655755996704
58,0.39603960396039606,0.10101010101010101,0.23762376237623764,-0.745765745639801
59,0.39160839160839167,0.19858156028368795,0.2377622377622378,-0.6637649536132812
60,0.3709677419354839,0.180327868852459,0.29032258064516125,-0.9518154859542847
61,0.3816793893129771,0.10852713178294572,0.21374045801526717,-0.8638890981674194
62,0.4150943396226415,0.05769230769230769,0.2641509433962264,-0.06939291954040527
63,0.3235294117647059,0.1044776119402985,0.1764705882352941,-0.9264674186706543
64,0.4748201438848921,0.2627737226277372,0.33093525179856115,-0.8156219720840454
65,0.4590163934426229,0.13333333333333333,0.26229508196721313,-0.7469034790992737
66,0.445945945945946,0.13698630136986303,0.24324324324324323,-0.6513317823410034
67,0.4285714285714286,0.14492753623188406,0.3142857142857143,-0.6627777814865112
68,0.37681159420289856,0.17560975609756097,0.2318840579710145,-0.5129631757736206
69,0.273972602739726,0.05555555555555556,0.1506849315068493,-0.9286746978759766
70,0.4074074074074074,0.056603773584905655,0.2037037037037037,-0.8258119225502014
71,0.3615819209039548,0.14857142857142858,0.23728813559322037,-0.7716846466064453
72,0.2571428571428572,0.10144927536231883,0.20000000000000004,-0.9543964862823486
73,0.2929936305732484,0.1032258064516129,0.24203821656050953,-0.9113513231277466
74,0.29333333333333333,0.08968609865470852,0.1688888888888889,-0.7220537066459656
75,0.2820512820512821,0.10389610389610392,0.1794871794871795,-0.8876417875289917
76,0.4705882352941177,0.2,0.29411764705882354,-0.6889810562133789
77,0.45283018867924524,0.09615384615384616,0.2452830188679245,-0.6000579595565796
78,0.20105820105820107,0.05347593582887701,0.14814814814814814,-0.9808118343353271
79,0.41481481481481486,0.13533834586466167,0.26666666666666666,-0.623924732208252
80,0.24427480916030533,0.031007751937984492,0.15267175572519084,-1.055598258972168
81,0.2823529411764706,0.09523809523809525,0.1764705882352941,-0.8628057241439819
82,0.3247863247863248,0.1391304347826087,0.2564102564102564,-0.8345320820808411
83,0.41584158415841577,0.0808080808080808,0.23762376237623764,-0.7196931838989258
84,0.4126984126984127,0.14516129032258063,0.22222222222222218,-0.765599250793457
85,0.30681818181818177,0.14942528735632185,0.20454545454545459,-0.9582259654998779
86,0.28776978417266186,0.043795620437956206,0.17266187050359713,-0.7996010780334473
87,0.37209302325581395,0.11023622047244096,0.2325581395348837,-0.7529051899909973
88,0.19318181818181818,0.057471264367816105,0.13636363636363638,-0.8880530595779419
89,0.25806451612903225,0.06535947712418301,0.15483870967741936,-0.8047621250152588
90,0.3417721518987342,0.07692307692307691,0.189873417721519,-0.8916661739349365
91,0.2625,0.08860759493670885,0.21250000000000002,-0.9086229801177979
92,0.2971428571428572,0.13872832369942195,0.21714285714285717,-0.9542727470397949
93,0.30656934306569344,0.1037037037037037,0.18978102189781024,-0.8305799961090088
94,0.3708609271523179,0.16107382550335572,0.22516556291390727,-0.7662277221679688
95,0.3902439024390244,0.1487603305785124,0.2439024390243903,-0.8226041197776794
96,0.4054054054054054,0.1506849315068493,0.25675675675675674,-0.7729925513267517
97,0.33333333333333337,0.13513513513513514,0.22666666666666666,-0.8997142314910889
98,0.30985915492957744,0.02857142857142857,0.1408450704225352,-0.8278781175613403
99,0.2816901408450704,0.09999999999999999,0.21126760563380287,-0.8136700987815857
100,0.3561643835616438,0.15277777777777776,0.2328767123287671,-0.8879046440124512
101,0.3724137931034483,0.1258741258741259,0.23448275862068965,-0.8127188086509705
102,0.29090909090909095,0.12269938650306748,0.19393939393939394,-0.8589744567871094
103,0.425,0.16455696202531647,0.25,-0.43983376026153564
104,0.43795620437956206,0.16296296296296295,0.24817518248175185,-0.6616684198379517
105,0.2926829268292683,0.14814814814814814,0.23170731707317074,-0.8266412615776062
106,0.35714285714285715,0.09090909090909091,0.21428571428571427,-0.5208777785301208
107,0.35772357723577236,0.1487603305785124,0.2926829268292683,-0.8906208276748657
108,0.27710843373493976,0.06097560975609757,0.18072289156626503,-0.9759612083435059
109,0.36486486486486486,0.15068493150684933,0.24324324324324326,-0.8115642070770264
110,0.2903225806451613,0.0819672131147541,0.19354838709677416,-0.8260143995285034
111,0.2638888888888889,0.0704225352112676,0.12500000000000003,-0.7504291534423828
112,0.3776223776223776,0.0425531914893617,0.1818181818181818,-0.608367383480072
113,0.4117647058823529,0.20238095238095238,0.30588235294117644,-0.7022837400436401
114,0.3544303797468355,0.14102564102564105,0.20253164556962028,-0.7261443734169006
115,0.38709677419354843,0.09836065573770493,0.22580645161290322,-0.7355344891548157
116,0.3624161073825503,0.14965986394557823,0.21476510067114096,-0.8057155609130859
117,0.3529411764705882,0.07999999999999999,0.23529411764705876,-0.8853305578231812
118,0.35668789808917195,0.15483870967741936,0.24203821656050953,-0.9427270889282227
119,0.30882352941176466,0.08955223880597013,0.16176470588235292,-0.8001818656921387
120,0.3916083916083915,0.17021276595744683,0.2517482517482518,-1.0392894744873047
121,0.38235294117647056,0.11940298507462686,0.19117647058823528,-0.39210647344589233
122,0.2987012987012987,0.09210526315789473,0.19480519480519481,-0.9640407562255859
123,0.37288135593220334,0.13793103448275862,0.2542372881355932,-0.7744091749191284
124,0.40624999999999994,0.09523809523809525,0.265625,-0.6783179044723511
125,0.29508196721311475,0.1166666666666667,0.16393442622950818,-0.9421920776367188
126,0.4318181818181818,0.06976744186046513,0.2272727272727273,-0.6662819385528564
127,0.2874251497005988,0.024242424242424242,0.16766467065868265,-0.9001351594924927
128,0.3216783216783217,0.07092198581560283,0.1958041958041958,-0.954380989074707
129,0.37795275590551186,0.144,0.2677165354330709,-0.7298697233200073
130,0.3296703296703297,0.06741573033707865,0.24175824175824173,-0.8119421005249023
131,0.2518518518518519,0.030075187969924814,0.14814814814814817,-0.7874495983123779
132,0.38983050847457623,0.08620689655172414,0.2542372881355932,-0.7216441631317139
133,0.39999999999999997,0.10619469026548672,0.19130434782608693,-0.5274730920791626
134,0.3225806451612903,0.0915032679738562,0.18064516129032257,-0.7865233421325684
135,0.38095238095238104,0.17475728155339804,0.2857142857142857,-0.7883238792419434
136,0.39735099337748353,0.174496644295302,0.26490066225165565,-0.7706207633018494
137,0.30303030303030304,0.11042944785276074,0.1818181818181818,-0.865004301071167
138,0.4958677685950414,0.2184873949579832,0.3140495867768595,-0.6702896356582642
139,0.2758620689655172,0.05594405594405596,0.16551724137931037,-0.9363076686859131
140,0.3709677419354839,0.13114754098360656,0.22580645161290322,-0.9509234428405762
141,0.4477611940298507,0.21212121212121213,0.28358208955223885,-0.7711148858070374
142,0.4132231404958678,0.10084033613445377,0.21487603305785125,-0.7550743818283081
143,0.2753623188405797,0.058823529411764705,0.14492753623188406,-0.8893576860427856
144,0.40490797546012275,0.16149068322981366,0.23312883435582818,-0.7690843343734741
145,0.4247787610619469,0.1081081081081081,0.24778761061946902,-0.7396005392074585
146,0.2658227848101266,0.08974358974358974,0.1772151898734177,-0.8766179084777832
147,0.29870129870129875,0.06578947368421054,0.16883116883116883,-0.8923525810241699
148,0.32786885245901637,0.1,0.16393442622950818,-0.9058289527893066
149,0.37241379310344824,0.0839160839160839,0.23448275862068965,-0.9364752769470215
150,0.2592592592592593,0.125,0.18518518518518517,-0.8588285446166992
151,0.2764227642276423,0.06611570247933884,0.16260162601626016,-0.9235453605651855
152,0.43589743589743585,0.2077922077922078,0.25641025641025644,-0.7166019678115845
153,0.3018867924528302,0.089171974522293,0.1761006289308176,-0.7150073051452637
154,0.3928571428571429,0.1272727272727273,0.2857142857142857,-0.8104128241539001
155,0.3833333333333334,0.11864406779661019,0.23333333333333334,-0.8893035650253296
156,0.4727272727272728,0.22222222222222227,0.36363636363636365,-0.8143985271453857
157,0.3119266055045871,0.05607476635514019,0.14678899082568808,-1.0043035745620728
158,0.29787234042553196,0.08633093525179857,0.22695035460992907,-0.8982467651367188
159,0.2162162162162162,0.04109589041095891,0.16216216216216214,-1.0762977600097656
160,0.47887323943661975,0.2142857142857143,0.32394366197183105,-0.5379236936569214
161,0.35294117647058826,0.10596026490066225,0.26143790849673204,-0.7150997519493103
162,0.35374149659863946,0.12413793103448277,0.20408163265306123,-0.9567536115646362
163,0.4838709677419355,0.18032786885245902,0.3064516129032258,-0.804668128490448
164,0.382608695652174,0.14159292035398233,0.24347826086956523,-0.6827731132507324
165,0.4183006535947712,0.22516556291390727,0.27450980392156865,-0.7760279178619385
166,0.419047619047619,0.21359223300970873,0.3238095238095238,-0.523973286151886
167,0.36065573770491804,0.18333333333333338,0.24590163934426235,-0.7774835228919983
168,0.4102564102564103,0.10434782608695652,0.2735042735042735,-0.8707479238510132
169,0.27067669172932335,0.030534351145038167,0.15037593984962408,-0.9159848690032959
170,0.35200000000000004,0.06504065040650407,0.22399999999999998,-0.8255107402801514
171,0.32214765100671144,0.09523809523809523,0.16107382550335572,-0.7255629897117615
172,0.3647798742138365,0.14012738853503184,0.23899371069182387,-0.8328917026519775
173,0.38383838383838387,0.06185567010309278,0.2222222222222222,-0.8501120805740356
174,0.4166666666666667,0.16949152542372883,0.26666666666666666,-0.85286545753479
175,0.372093023255814,0.09448818897637797,0.24806201550387594,-0.8551756143569946
176,0.22085889570552147,0.012422360248447206,0.13496932515337423,-0.9928009510040283
177,0.09174311926605505,0.056074766355140186,0.07339449541284404,-1.1506366729736328
178,0.4,0.16993464052287582,0.2967741935483871,-0.89054274559021
179,0.27411167512690354,0.07179487179487179,0.1522842639593909,-0.7307302951812744
180,0.27672955974842767,0.06369426751592357,0.16352201257861637,-0.8396823406219482
181,0.4859813084112149,0.13333333333333333,0.24299065420560745,-0.7718213796615601
182,0.3855421686746988,0.07317073170731707,0.2048192771084337,-0.6793657541275024
183,0.4511278195488722,0.15267175572519084,0.2255639097744361,-0.8576756715774536
184,0.49586776859504145,0.20168067226890757,0.3305785123966942,-0.7062339782714844
