,rouge_1,rouge_2,rouge_l,bleurt
0,0.35820895522388063,0.13636363636363635,0.23880597014925373,-0.7398186922073364
1,0.23863636363636365,0.08045977011494254,0.17045454545454547,-0.9741573333740234
2,0.4655172413793104,0.15789473684210528,0.22413793103448273,-0.6212617754936218
3,0.34146341463414637,0.11570247933884296,0.2113821138211382,-0.8563605546951294
4,0.37500000000000006,0.0909090909090909,0.23214285714285715,-0.7271945476531982
5,0.40816326530612246,0.16666666666666666,0.2857142857142857,-0.7798805236816406
6,0.35365853658536583,0.19753086419753088,0.24390243902439027,-0.809648871421814
7,0.3157894736842105,0.0916030534351145,0.18045112781954886,-0.830498993396759
8,0.3272727272727273,0.05555555555555555,0.1818181818181818,-0.882361650466919
9,0.2857142857142857,0.09248554913294799,0.21714285714285717,-0.8692450523376465
10,0.4067796610169492,0.13714285714285715,0.2485875706214689,-0.7876552939414978
11,0.25136612021857924,0.08839779005524863,0.14207650273224043,-0.8803268671035767
12,0.37398373983739835,0.1652892561983471,0.24390243902439024,-0.7458312511444092
13,0.3564356435643565,0.08080808080808081,0.23762376237623767,-0.8399646282196045
14,0.30434782608695654,0.07352941176470588,0.2173913043478261,-0.9466224908828735
15,0.40944881889763785,0.128,0.25196850393700787,-0.7707418203353882
16,0.2831858407079646,0.09009009009009009,0.21238938053097345,-0.9161678552627563
17,0.41269841269841273,0.24193548387096772,0.33333333333333337,-0.7119286060333252
18,0.44961240310077516,0.1889763779527559,0.2790697674418605,-0.8578829765319824
19,0.39344262295081966,0.15,0.26229508196721313,-0.6161941289901733
20,0.36486486486486486,0.1506849315068493,0.25675675675675674,-0.8417394757270813
21,0.29069767441860467,0.058823529411764705,0.186046511627907,-0.9314608573913574
22,0.38167938931297707,0.10852713178294573,0.24427480916030533,-0.6105684041976929
23,0.38620689655172413,0.11188811188811189,0.20689655172413793,-0.7855969667434692
24,0.4631578947368421,0.2150537634408602,0.3157894736842105,-0.6991637349128723
25,0.37383177570093457,0.13333333333333333,0.26168224299065423,-0.7451015710830688
26,0.37500000000000006,0.1111111111111111,0.23437500000000003,-0.8869287967681885
27,0.3243243243243243,0.10958904109589042,0.1891891891891892,-0.7472921013832092
28,0.35365853658536583,0.09876543209876544,0.23170731707317074,-0.7835887670516968
29,0.366412213740458,0.10852713178294575,0.21374045801526714,-0.8107988238334656
30,0.2777777777777778,0.033707865168539325,0.16666666666666666,-0.9243953227996826
31,0.27672955974842767,0.050955414012738856,0.15094339622641506,-0.8947532176971436
32,0.3018867924528301,0.10191082802547771,0.1761006289308176,-0.9250799417495728
33,0.34375,0.09523809523809522,0.20312499999999997,-0.8648122549057007
34,0.27631578947368424,0.09333333333333334,0.19736842105263158,-0.8438476324081421
35,0.37158469945355194,0.07734806629834254,0.19672131147540986,-0.8104878664016724
36,0.39999999999999997,0.18518518518518517,0.27272727272727276,-0.6786013245582581
37,0.42975206611570255,0.13445378151260504,0.24793388429752067,-0.7035800814628601
38,0.4423076923076923,0.1568627450980392,0.28846153846153844,-0.6598246097564697
39,0.44660194174757284,0.17821782178217824,0.33009708737864074,-0.5692324638366699
40,0.3766233766233767,0.10526315789473685,0.20779220779220778,-0.7628228664398193
41,0.36206896551724144,0.14035087719298245,0.27586206896551724,-0.882943868637085
42,0.39999999999999997,0.1415929203539823,0.2782608695652174,-0.8682825565338135
