,rouge_1,rouge_2,rouge_l,bleurt
0,0.45344129554655865,0.236734693877551,0.3157894736842105,-0.14708499610424042
1,0.20606060606060606,0.08588957055214724,0.13333333333333333,-0.9635607004165649
2,0.4333333333333333,0.20168067226890757,0.24166666666666667,-0.6258859634399414
3,0.3726708074534162,0.1509433962264151,0.2732919254658385,-0.47136229276657104
4,0.48175182481751827,0.2962962962962963,0.35036496350364965,-0.3699943423271179
5,0.4333333333333333,0.21348314606741575,0.2666666666666666,-0.545711874961853
6,0.37455830388692574,0.19928825622775798,0.2685512367491166,-0.7488342523574829
7,0.5617021276595745,0.2918454935622317,0.30638297872340425,-0.529391884803772
8,0.12903225806451613,0.0983606557377049,0.12903225806451613,-0.9339722394943237
9,0.5140562248995983,0.21862348178137653,0.2891566265060241,-0.2920789122581482
10,0.32214765100671144,0.12244897959183672,0.21476510067114093,-0.7830823659896851
11,0.4716981132075472,0.10476190476190475,0.24528301886792453,-0.2975888252258301
12,0.3875,0.22784810126582278,0.3,-0.6701157093048096
13,0.2476190476190476,0.12500000000000003,0.17142857142857143,-1.1023973226547241
14,0.3695652173913043,0.10989010989010989,0.25,-0.39151275157928467
15,0.3865546218487395,0.13675213675213674,0.2689075630252101,-0.6990585923194885
16,0.4096385542168675,0.13414634146341464,0.2289156626506024,-0.6902624368667603
17,0.47126436781609193,0.1744186046511628,0.22988505747126436,-0.1389801949262619
18,0.45901639344262296,0.2762430939226519,0.33879781420765026,-0.24020294845104218
19,0.38743455497382195,0.15873015873015875,0.28272251308900526,-0.3532547354698181
20,0.5845070422535211,0.3120567375886525,0.3591549295774648,-0.029766187071800232
21,0.3333333333333333,0.1677852348993289,0.2466666666666667,-0.6669130325317383
22,0.47321428571428575,0.18918918918918917,0.26785714285714285,-0.479145348072052
23,0.4275862068965517,0.2937062937062937,0.31724137931034485,-0.6752927303314209
24,0.41221374045801534,0.25384615384615383,0.3282442748091603,-0.4533938765525818
25,0.5590778097982708,0.30144927536231886,0.34582132564841495,-0.4008067846298218
26,0.32075471698113206,0.10476190476190478,0.2075471698113208,-0.45965278148651123
27,0.32195121951219513,0.1477832512315271,0.23414634146341462,-0.7526072263717651
28,0.1671826625386997,0.11838006230529595,0.14860681114551086,-1.0245206356048584
29,0.4444444444444444,0.1073170731707317,0.2608695652173913,-0.48198485374450684
30,0.4602510460251046,0.24472573839662443,0.34309623430962344,-0.4600895643234253
31,0.2624113475177305,0.14285714285714285,0.19148936170212766,-0.9262735843658447
32,0.20512820512820512,0.06956521739130435,0.17094017094017092,-1.0224883556365967
33,0.15702479338842973,0.03333333333333333,0.1322314049586777,-0.9405159950256348
34,0.4830917874396135,0.3024390243902439,0.33816425120772947,-0.5233062505722046
35,0.5551330798479088,0.3371647509578544,0.4030418250950571,-0.5307711958885193
36,0.5548387096774193,0.29220779220779225,0.38064516129032255,-0.0029874294996261597
37,0.5328467153284672,0.24999999999999994,0.3284671532846716,-0.46920496225357056
38,0.471830985915493,0.24822695035460995,0.3380281690140845,-0.28872251510620117
39,0.47179487179487184,0.25906735751295334,0.29743589743589743,-0.4127057194709778
40,0.4147465437788019,0.27906976744186046,0.31336405529953915,-0.47040581703186035
41,0.47154471544715443,0.1557377049180328,0.27642276422764234,-0.3704376220703125
42,0.30666666666666664,0.13513513513513511,0.21333333333333337,-0.5989673137664795
43,0.4591194968553459,0.24683544303797467,0.339622641509434,-0.1506875902414322
44,0.5118110236220472,0.2619047619047619,0.30708661417322836,-0.2551773190498352
45,0.3973509933774835,0.21476510067114093,0.31788079470198677,-0.55121248960495
46,0.4690553745928339,0.24262295081967214,0.2801302931596091,-0.4662780165672302
47,0.5847457627118645,0.35042735042735046,0.3220338983050848,-0.1466742604970932
48,0.4568527918781726,0.24615384615384614,0.365482233502538,-0.5140327215194702
49,0.4245810055865922,0.25988700564971756,0.26815642458100564,-0.7446861863136292
50,0.35761589403973515,0.24161073825503357,0.304635761589404,-0.6908639669418335
51,0.4205607476635514,0.2169811320754717,0.26168224299065423,-0.459991991519928
52,0.4210526315789473,0.2900763358778626,0.34586466165413526,-0.7668386697769165
53,0.2634146341463414,0.17733990147783252,0.2146341463414634,-0.7518711090087891
54,0.42016806722689076,0.2735042735042735,0.3697478991596639,-0.6939446926116943
55,0.5324675324675325,0.2368421052631579,0.38961038961038963,-0.518788754940033
56,0.4307692307692308,0.23255813953488372,0.27692307692307694,-0.6617786884307861
57,0.4444444444444444,0.31788079470198677,0.33986928104575165,-0.5218218564987183
58,0.4609053497942387,0.23236514522821575,0.27983539094650206,-0.6112932562828064
59,0.45454545454545453,0.14285714285714285,0.27272727272727276,-0.3963332176208496
60,0.19928825622775803,0.08602150537634408,0.15658362989323843,-0.900079607963562
61,0.512,0.24193548387096775,0.32,-0.3878897428512573
62,0.31155778894472363,0.16243654822335027,0.1708542713567839,-0.5621209144592285
63,0.42758620689655175,0.2097902097902098,0.27586206896551724,-0.5597355365753174
64,0.5,0.3008849557522124,0.2894736842105263,-0.40745919942855835
65,0.5114503816793894,0.23076923076923078,0.3282442748091603,-0.0955251008272171
66,0.5357142857142857,0.34545454545454546,0.5,-0.660394549369812
67,0.2784810126582279,0.11538461538461539,0.189873417721519,-0.7868309020996094
68,0.4744186046511628,0.22535211267605634,0.33488372093023255,-0.4903023838996887
69,0.32061068702290074,0.15503875968992248,0.22900763358778625,-0.8773899078369141
70,0.32432432432432434,0.12021857923497269,0.18378378378378377,-0.7442102432250977
71,0.4682926829268292,0.2660098522167488,0.27317073170731704,-0.334674596786499
72,0.4675324675324676,0.1921397379912664,0.28571428571428575,-0.5167444944381714
73,0.24043715846994537,0.12154696132596685,0.18579234972677597,-0.8776208162307739
74,0.45689655172413796,0.15652173913043477,0.24137931034482757,-0.3936314582824707
75,0.4401544401544402,0.22568093385214008,0.2934362934362934,-0.4827890992164612
76,0.54,0.26262626262626265,0.27,-0.13212208449840546
77,0.4605263157894737,0.24,0.3289473684210526,-0.6135799288749695
78,0.48947368421052634,0.1904761904761905,0.2631578947368421,-0.5832059383392334
79,0.35582822085889565,0.16149068322981366,0.29447852760736193,-0.4024674892425537
80,0.639240506329114,0.36305732484076436,0.35443037974683544,0.08783181011676788
81,0.3502824858757062,0.14857142857142858,0.21468926553672318,-0.6291356086730957
82,0.4615384615384615,0.3183673469387755,0.3643724696356275,-0.4858304262161255
83,0.36437246963562747,0.17959183673469387,0.3157894736842105,-0.7242143750190735
84,0.5238095238095238,0.3225806451612903,0.3333333333333333,-0.691548228263855
85,0.41337386018237077,0.17125382262996944,0.24316109422492402,-0.6336181163787842
86,0.3722943722943723,0.19213973799126635,0.28571428571428575,-0.689636766910553
87,0.3863636363636363,0.14942528735632182,0.22727272727272727,-0.8402923941612244
88,0.3209876543209877,0.175,0.2469135802469136,-0.8339495658874512
89,0.5161290322580645,0.3369565217391305,0.4086021505376344,-0.5814763307571411
90,0.6032786885245902,0.34983498349834985,0.3409836065573771,-0.09633393585681915
91,0.4848484848484849,0.20610687022900762,0.2954545454545454,-0.5429545640945435
92,0.4984615384615384,0.21671826625386995,0.32,-0.5028166174888611
93,0.4189723320158103,0.20717131474103587,0.3162055335968379,-0.5549201965332031
94,0.3776824034334764,0.14718614718614717,0.25751072961373395,-0.44352513551712036
95,0.391025641025641,0.17419354838709677,0.2243589743589744,-0.6590710878372192
96,0.6070287539936101,0.33440514469453375,0.3706070287539936,-0.1275026947259903
97,0.51,0.2828282828282829,0.4,-0.5125942230224609
98,0.5238095238095237,0.16346153846153846,0.29523809523809524,-0.41918718814849854
99,0.46616541353383456,0.17424242424242423,0.29323308270676685,-0.31144893169403076
100,0.25000000000000006,0.08,0.17105263157894737,-0.8397374153137207
101,0.3478260869565218,0.2375,0.2422360248447205,-0.6300628185272217
102,0.3448275862068966,0.09950248756218906,0.1773399014778325,-0.4355394244194031
103,0.5818181818181819,0.2592592592592593,0.38181818181818183,-0.6851470470428467
104,0.35833333333333334,0.1680672268907563,0.25,-0.7067251205444336
105,0.3148148148148148,0.18867924528301888,0.24074074074074076,-0.8466045260429382
106,0.28426395939086296,0.20512820512820512,0.2639593908629441,-0.8065529465675354
107,0.5846153846153846,0.37499999999999994,0.4461538461538462,-0.623503565788269
108,0.3096774193548387,0.0915032679738562,0.1935483870967742,-0.7842472195625305
109,0.2612244897959184,0.13991769547325103,0.19591836734693877,-0.9967583417892456
