,rouge_1,rouge_2,rouge_l,bleurt
0,0.4122137404580153,0.17054263565891473,0.30534351145038163,-0.6892637014389038
1,0.5599999999999999,0.326530612244898,0.42000000000000004,-0.30493080615997314
2,0.3006535947712418,0.10596026490066225,0.23529411764705885,-0.5805760622024536
3,0.43661971830985913,0.2714285714285714,0.30985915492957744,-0.49649763107299805
4,0.6363636363636365,0.44036697247706424,0.39090909090909093,-0.06462647020816803
5,0.4183006535947712,0.18543046357615894,0.3137254901960784,-0.5911664962768555
6,0.4246575342465753,0.22222222222222227,0.3150684931506849,-0.5973786115646362
7,0.42944785276073616,0.29813664596273287,0.31901840490797545,-0.4377661943435669
8,0.311377245508982,0.18181818181818182,0.2035928143712575,-0.8036758303642273
9,0.40776699029126207,0.27722772277227725,0.2912621359223301,-0.6821310520172119
10,0.3178807947019867,0.12080536912751677,0.22516556291390727,-0.723778247833252
11,0.43396226415094336,0.28846153846153844,0.3018867924528302,-0.699638843536377
12,0.4615384615384615,0.2434782608695652,0.3418803418803419,-0.46016860008239746
13,0.5095541401273885,0.3225806451612903,0.3439490445859873,-0.4225304126739502
14,0.2337662337662338,0.09210526315789473,0.18181818181818182,-0.8012247681617737
15,0.36904761904761907,0.18072289156626506,0.2619047619047619,-0.3761916160583496
16,0.39999999999999997,0.2601626016260163,0.36800000000000005,-0.5283702611923218
17,0.40287769784172656,0.2043795620437956,0.28776978417266186,-0.5321757793426514
18,0.3548387096774194,0.14754098360655737,0.24193548387096778,-0.6682877540588379
19,0.38235294117647056,0.23880597014925373,0.29411764705882354,-0.6715790033340454
20,0.42,0.2653061224489796,0.34,-0.3490559458732605
21,0.4190476190476191,0.23300970873786409,0.2476190476190476,-0.7127755284309387
22,0.3492063492063492,0.14516129032258063,0.2698412698412698,-0.8019647598266602
23,0.3354838709677419,0.18300653594771238,0.2838709677419355,-0.665265679359436
24,0.4233576642335766,0.2518518518518518,0.29197080291970806,-0.6397669315338135
25,0.3561643835616438,0.24884792626728108,0.2922374429223744,-0.5538832545280457
26,0.42384105960264895,0.2953020134228188,0.304635761589404,-0.5587218999862671
27,0.4845360824742268,0.33333333333333337,0.32989690721649484,-0.21242861449718475
28,0.3181818181818182,0.1724137931034483,0.26136363636363635,-0.722111701965332
29,0.27027027027027023,0.0958904109589041,0.22972972972972971,-0.7231060862541199
30,0.40268456375838924,0.2448979591836735,0.30872483221476515,-0.8234663009643555
31,0.46540880503144655,0.14012738853503184,0.2389937106918239,-0.44770002365112305
32,0.48648648648648646,0.26027397260273977,0.2972972972972973,-0.196607306599617
33,0.37168141592920356,0.14414414414414412,0.23008849557522124,-0.6891711950302124
34,0.5333333333333333,0.3050847457627119,0.4166666666666667,-0.38107824325561523
35,0.4150943396226415,0.1923076923076923,0.33962264150943394,-0.4054374694824219
36,0.323943661971831,0.14285714285714285,0.21126760563380279,-1.0409913063049316
37,0.356687898089172,0.1806451612903226,0.3184713375796178,-0.6236961483955383
38,0.4316546762589928,0.13138686131386862,0.31654676258992803,-0.6233686804771423
39,0.39506172839506176,0.2125,0.2592592592592593,-0.7961045503616333
40,0.5679012345679012,0.3125,0.39506172839506176,-0.3230181336402893
41,0.49275362318840576,0.2794117647058823,0.3768115942028986,-0.46377670764923096
42,0.4166666666666667,0.23404255319148937,0.2708333333333333,-0.4774382710456848
43,0.5396825396825397,0.27419354838709675,0.3015873015873016,-0.37893837690353394
44,0.5826771653543307,0.36800000000000005,0.40944881889763785,-0.37840020656585693
45,0.4444444444444444,0.24060150375939848,0.3111111111111111,-0.7397469282150269
46,0.2692307692307692,0.18181818181818182,0.23076923076923075,-0.715876042842865
47,0.4375,0.21518987341772153,0.3,-0.5216000080108643
48,0.4334975369458128,0.21890547263681592,0.29556650246305416,-0.34186482429504395
49,0.5549132947976877,0.2573099415204678,0.34682080924855496,0.10806000232696533
50,0.3974358974358975,0.15584415584415584,0.2948717948717949,-0.5026507377624512
51,0.32432432432432434,0.16438356164383564,0.2972972972972973,-0.941797137260437
52,0.36666666666666664,0.1864406779661017,0.2,-0.6949751377105713
53,0.42105263157894735,0.23214285714285712,0.21052631578947367,-0.8075253367424011
54,0.328042328042328,0.1711229946524064,0.25396825396825395,-0.5606368780136108
55,0.3106796116504854,0.15841584158415842,0.2524271844660194,-0.7621744871139526
56,0.4195804195804196,0.2269503546099291,0.26573426573426573,-0.6244434118270874
57,0.42352941176470593,0.3214285714285714,0.3058823529411765,-0.7586332559585571
58,0.4285714285714285,0.26666666666666666,0.31868131868131866,-0.40288877487182617
59,0.3121387283236994,0.24561403508771928,0.24277456647398843,-0.8476682901382446
60,0.043478260869565216,0.0,0.043478260869565216,-1.238039255142212
61,0.45762711864406774,0.1896551724137931,0.2542372881355932,-0.49119871854782104
62,0.48,0.3252032520325203,0.432,-0.44692015647888184
63,0.3493975903614458,0.17073170731707318,0.25301204819277107,-0.8079512715339661
64,0.3697478991596639,0.15384615384615385,0.25210084033613445,-0.5317322015762329
65,0.3833333333333333,0.15254237288135591,0.3166666666666667,-0.650847852230072
66,0.4264705882352941,0.17910447761194026,0.22058823529411764,-0.7151009440422058
67,0.3458646616541353,0.1679389312977099,0.25563909774436094,-0.7494187355041504
68,0.3448275862068966,0.07058823529411766,0.16091954022988506,-0.5231215953826904
69,0.25757575757575757,0.12307692307692307,0.22727272727272727,-0.8706831932067871
70,0.43421052631578944,0.2533333333333333,0.3421052631578947,-0.2919173836708069
