,rouge_1,rouge_2,rouge_l,bleurt
0,0.6068376068376068,0.353448275862069,0.39316239316239315,-0.2726070284843445
1,0.5340314136125655,0.28571428571428575,0.35602094240837695,-0.35049688816070557
2,0.3778801843317972,0.23255813953488375,0.3410138248847926,-0.5254313945770264
3,0.42857142857142855,0.21621621621621623,0.32142857142857145,-0.3464295268058777
4,0.4512195121951219,0.2592592592592593,0.3536585365853659,-0.07884491980075836
5,0.5504587155963302,0.37037037037037035,0.36697247706422015,-0.487970769405365
6,0.5714285714285714,0.3461538461538461,0.3238095238095238,-0.16744472086429596
7,0.3490566037735849,0.24761904761904763,0.3113207547169812,-0.34359484910964966
8,0.5945945945945945,0.34545454545454546,0.4144144144144144,-0.5463078618049622
9,0.4729064039408867,0.29850746268656714,0.3448275862068965,-0.2608680725097656
10,0.39999999999999997,0.19424460431654675,0.2857142857142857,-0.45693743228912354
11,0.4504504504504504,0.24545454545454545,0.3333333333333333,-0.22780196368694305
12,0.46846846846846846,0.3,0.3423423423423424,-0.34965163469314575
13,0.4880952380952381,0.3132530120481927,0.40476190476190477,-0.5512847900390625
14,0.5486725663716814,0.33035714285714285,0.35398230088495575,-0.2718154191970825
15,0.5,0.29523809523809524,0.32075471698113206,-0.21042518317699432
16,0.590717299578059,0.36595744680851067,0.4219409282700422,-0.26247888803482056
17,0.3300970873786408,0.22549019607843138,0.3009708737864078,-0.39318645000457764
18,0.48309178743961356,0.3414634146341463,0.3961352657004831,-0.34660863876342773
19,0.47191011235955066,0.3181818181818182,0.38202247191011235,-0.6317445039749146
20,0.5213270142180095,0.33492822966507174,0.3696682464454977,-0.22177408635616302
21,0.38918918918918916,0.24043715846994532,0.31351351351351353,-0.3497358560562134
22,0.5813953488372093,0.421875,0.4728682170542636,-0.31714922189712524
23,0.41489361702127664,0.26881720430107525,0.32978723404255317,-0.392059326171875
24,0.4766839378238342,0.26178010471204194,0.36269430051813467,-0.18408609926700592
25,0.48727272727272725,0.27106227106227104,0.34909090909090906,-0.3631863594055176
26,0.5508474576271186,0.27350427350427353,0.4067796610169491,-0.20673008263111115
27,0.5308056872037915,0.2966507177033493,0.4075829383886256,-0.25075531005859375
28,0.45736434108527135,0.25,0.3255813953488372,-0.30965662002563477
29,0.5405405405405406,0.4202334630350195,0.4401544401544401,-0.3272513151168823
30,0.5045045045045045,0.3181818181818182,0.41441441441441434,-0.21731598675251007
31,0.48958333333333337,0.28421052631578947,0.39583333333333337,-0.30960386991500854
32,0.3490566037735849,0.18095238095238095,0.25471698113207547,-0.4183046817779541
33,0.43537414965986393,0.30344827586206896,0.34013605442176875,-0.6682748794555664
34,0.30845771144278605,0.16080402010050251,0.25870646766169153,-0.5897504091262817
35,0.663265306122449,0.5257731958762887,0.4081632653061224,-0.16414566338062286
36,0.5159010600706714,0.3914590747330961,0.3957597173144876,-0.7065479755401611
37,0.4,0.26229508196721313,0.3567567567567568,-0.4431513547897339
38,0.3371647509578544,0.2625482625482625,0.2911877394636015,-0.46813708543777466
39,0.4622641509433962,0.29523809523809524,0.38679245283018865,-0.5522070527076721
40,0.5135135135135135,0.2909090909090909,0.3603603603603604,-0.3317670226097107
41,0.4553571428571429,0.28828828828828834,0.33928571428571425,-0.5541756749153137
42,0.4387755102040816,0.2371134020618557,0.346938775510204,-0.26364171504974365
43,0.31372549019607837,0.2079207920792079,0.30392156862745096,-0.49325835704803467
44,0.6787330316742082,0.4748858447488585,0.5067873303167421,-0.11009372770786285
45,0.4809160305343511,0.2615384615384616,0.34351145038167935,-0.3774617910385132
46,0.4186046511627907,0.27230046948356806,0.3348837209302326,-0.30026912689208984
47,0.5665236051502146,0.34632034632034636,0.4034334763948498,-0.32619065046310425
48,0.7115384615384615,0.6310679611650485,0.5096153846153846,-0.28927046060562134
49,0.5418326693227091,0.34538152610441764,0.43027888446215146,-0.13926635682582855
50,0.5135135135135135,0.2909090909090909,0.3603603603603604,-0.3317670226097107
51,0.4553571428571429,0.28828828828828834,0.33928571428571425,-0.5541756749153137
52,0.4387755102040816,0.2371134020618557,0.346938775510204,-0.26364171504974365
53,0.31372549019607837,0.2079207920792079,0.30392156862745096,-0.49325835704803467
54,0.6787330316742082,0.4748858447488585,0.5067873303167421,-0.11009372770786285
55,0.4809160305343511,0.2615384615384616,0.34351145038167935,-0.3774617910385132
56,0.4186046511627907,0.27230046948356806,0.3348837209302326,-0.30026912689208984
57,0.5665236051502146,0.34632034632034636,0.4034334763948498,-0.32619065046310425
58,0.7115384615384615,0.6310679611650485,0.5096153846153846,-0.28927046060562134
59,0.5418326693227091,0.34538152610441764,0.43027888446215146,-0.13926635682582855
60,0.5188679245283019,0.28571428571428575,0.3962264150943396,-0.19438038766384125
61,0.4017857142857143,0.26126126126126126,0.28571428571428575,-0.32029807567596436
62,0.5355191256830601,0.2762430939226519,0.33879781420765026,-0.3152199387550354
63,0.47761194029850756,0.2412060301507538,0.3781094527363184,-0.13113348186016083
64,0.43298969072164945,0.21875,0.31958762886597936,-0.5242655277252197
65,0.4837209302325581,0.30985915492957744,0.4,-0.24901996552944183
66,0.5486725663716814,0.33035714285714285,0.40707964601769914,-0.40678876638412476
67,0.41935483870967744,0.20652173913043478,0.3010752688172043,-0.37084245681762695
68,0.5364238410596026,0.4266666666666667,0.46357615894039733,-0.5703737735748291
69,0.4851063829787234,0.2918454935622318,0.3829787234042553,-0.13815893232822418
70,0.5664739884393064,0.2807017543859649,0.40462427745664736,-0.4033329486846924
71,0.4770642201834862,0.25925925925925924,0.33027522935779813,-0.32321852445602417
72,0.3593220338983051,0.15699658703071673,0.25084745762711863,-0.3330199718475342
73,0.3558282208588957,0.14906832298136644,0.2576687116564417,-0.7680113315582275
74,0.5696202531645569,0.40764331210191085,0.45569620253164556,-0.6179771423339844
75,0.5283018867924528,0.34285714285714286,0.3867924528301887,-0.3164904713630676
76,0.5171102661596958,0.3831417624521073,0.43346007604562736,-0.4264206886291504
77,0.5084745762711864,0.25641025641025644,0.3644067796610169,-0.2585737705230713
78,0.6086956521739131,0.3430656934306569,0.39855072463768115,-0.22770030796527863
79,0.44660194174757284,0.24509803921568626,0.34951456310679613,-0.6039409637451172
80,0.504950495049505,0.29000000000000004,0.34653465346534645,-0.24686835706233978
81,0.4964539007092199,0.38848920863309355,0.3404255319148936,-0.5009377002716064
82,0.4862385321100917,0.26851851851851855,0.3302752293577982,-0.3018723726272583
83,0.6307053941908713,0.4267782426778242,0.4647302904564315,-0.057430699467659
84,0.5669781931464174,0.3448275862068966,0.37383177570093457,-0.39402443170547485
85,0.5306122448979592,0.32098765432098764,0.3755102040816326,-0.21419821679592133
