,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,reasoning_alignment,external_hallucination,redundancy,common_sense_error,missing_step,semantic_coverage_step,semantic_coverage_chain,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.5573223866522312,0.549690768821165,0.8011590428650379,0.7714800067480331,1.0,1.0,0.5894162133336067,0.8182437492392316,0.5894162133336067,0.7547007779215562,0.47564690187573433,0.9907833762378908,0.8176794052124023,0.7786796689033508,0.9971108799800277,0.03636078946370822,0.03636078946370823,0.03636078946370823,0.990526556968689,0.990526556968689
1,0.6140406876802444,0.5880335113033652,0.7957689985632896,0.7804347597611521,1.0,1.0,0.6327545493841171,0.8582581984277351,0.6327545493841171,0.7769571003853128,0.5111967017874122,0.9509235981386155,0.7966648153960705,0.9911908684298396,0.9990619720774703,0.031899485567351164,0.031899485567351164,0.031899485567351164,0.9175522923469543,0.9175522923469543
2,0.7920516729354858,0.7632894665002823,0.9384319186210632,0.8121352448515277,1.0,1.0,0.5914139151573181,0.9150352071951247,0.5914139151573181,0.7609228365079268,0.4833394065499306,0.8008922922114531,0.7660140749067068,0.9977603158913553,0.9150154963135719,0.09284506091146395,0.09284506091146395,0.09284506091146395,0.9611856937408447,0.9611856937408447
3,0.8166666328907013,0.7974819590648015,0.912181943655014,0.8282181578846085,1.0,1.0,0.6292290687561035,0.9320253167488062,0.6292290687561035,0.767587780099294,0.5058879475109279,0.7520343022687095,0.7579585639759898,0.9969485404435545,0.9604559578001499,0.0680946095750643,0.0680946095750643,0.0680946095750643,0.9919449687004089,0.9919449687004089
4,0.9493324756622314,0.9097593665122986,0.9767209887504578,0.889054515484244,1.0,1.0,0.6135807782411575,0.9804210946769523,0.6135807782411575,0.7731352559132687,0.5116020534187555,0.6238625278646076,0.7468810509890318,0.995272749569267,0.9538072235882282,0.06380955889325794,0.06380955889325794,0.06380955889325794,0.9929887652397156,0.9929887652397156
5,0.7144754230976105,0.6909857988357544,0.8698375299572945,0.7937682676136969,1.0,1.0,0.5922875255346298,0.8835880682304489,0.5922875255346298,0.7703120208739789,0.48056933656334877,0.8680894060678257,0.784737654030323,0.9969903596211225,0.9974389844574034,0.0364820550400415,0.0364820550400415,0.0364820550400415,0.991280734539032,0.991280734539032
6,0.9025073647499084,0.8902503649393718,0.968362033367157,0.8514499836039057,1.0,1.0,0.6282443255186081,0.9637565596256339,0.6282443255186081,0.7735033964027412,0.5073749665170908,0.6825182088865683,0.788387268781662,0.9971133596263826,0.9873727979138494,0.06836102655017624,0.06836102655017624,0.06836102655017624,0.9914954900741577,0.9914954900741577
7,0.551874827593565,0.5436356456484646,0.7654078556224704,0.6375977418322836,0.0,-2.9802322387695312e-08,0.8002755641937256,0.9104984527705353,0.8002755641937256,0.8222163194365175,0.5968773365020752,0.9867893551333019,0.7738230787217617,0.002209305763244629,0.9961977477651089,1.1102486433346178e-07,2.7003691690037277e-05,1.1102486433346178e-07,0.7797503471374512,0.7797503471374512
8,0.581714004278183,0.5692130597308278,0.8124993667006493,0.7975167202319146,1.0,1.0,0.6382917314767838,0.8487024967399521,0.6382917314767838,0.7896883380215265,0.5262637250125408,0.9859350668242718,0.8175911456346512,0.9845619834959507,0.9992763147456571,0.03204801448304554,0.03204801448304554,0.03204801448304554,0.9936111569404602,0.9936111569404602
9,0.591568760573864,0.5782007457067568,0.8245787993073463,0.7843695979081501,1.0,1.0,0.6001883819699287,0.8367044453110091,0.6001883819699287,0.7662616788750263,0.499331995844841,0.9660344344358576,0.8037938885390759,0.991967448964715,0.9981143132317811,0.04583934412963026,0.04583934412963026,0.04583934412963026,0.9889875054359436,0.9889875054359436
