,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8692087431748708,0.8488397261216527,0.937455952167511,0.8734527926992726,0.12721712026331156,0.03717847168445587,0.0019093155860900879,0.9914965787902474,0.020983128692292363,0.06477769195144427,0.0129410902868762,0.6801980435848236,0.48683682084083557
1,0.9262889524300894,0.8900515404012468,0.9790552109479904,0.9231060763939898,0.1091806892607663,0.04961159825325012,0.8987840041518211,0.9956861175596714,0.02857775583855158,0.10666597210217332,0.017004100366310684,0.9554221034049988,0.8793606162071228
2,0.8571382313966751,0.8322708095527358,0.9080600142478943,0.9244279319772849,0.033172699809074446,0.02050088346004486,0.006100296974182129,0.0028919577598571777,0.0016506270743604314,0.0838487905069696,0.0002688263075866688,0.9851642506463187,0.961611807346344
3,0.8979619294404984,0.8643178548663855,0.9574045389890671,0.9148430042975658,0.08650533269558636,0.03914542496204376,0.013614177703857422,0.47590482234954834,0.018855753651214745,0.09058556465336892,0.009170841706899623,0.9450193792581558,0.9027714133262634
4,0.92242933511734,0.9199596380194028,0.9872504770755768,0.9379404006379374,0.10784514620900154,0.065185546875,0.0036482810974121094,0.0036482810974121094,0.000943369367126004,0.08035819383491047,0.00020404315724501383,0.9716362714767456,0.9445022344589233
5,0.9011115673929453,0.8892541127279401,0.9611500948667526,0.9357273261453106,0.08586472735322759,0.029736250638961792,0.6024743318557739,0.04530531167984009,0.0163784916795692,0.16515428408375202,0.003446558224986791,0.9660362154245377,0.9105602502822876
6,0.8551187515258789,0.8437008382752538,0.9516646564006805,0.9107589401506089,0.07513390587908886,0.02543434500694275,0.0019121766090393066,0.015425622463226318,0.002944991599053377,0.15386757111278618,0.0005543060014771246,0.976453286409378,0.9276038408279419
7,0.9278002281983694,0.9099421712259452,0.9321451634168625,0.9229014081719481,0.1359942861965724,0.03119814395904541,0.017408907413482666,0.992622344288975,0.008091033391835548,0.031931984902976523,0.006927619595595119,0.8765182097752889,0.6689262986183167
8,0.9262889623641968,0.8854734057353603,0.9630987197160721,0.9210720371741515,0.1405304401386075,0.05661290884017944,0.700295090675354,0.9894568398594856,0.016485511368135624,0.06302812504365303,0.006284009975596448,0.8943222165107727,0.7112934589385986
9,0.8473692238330841,0.8562320300510952,0.9579121470451355,0.9275374591782473,0.027806115150451616,0.002726614475250244,0.00019973516464233398,0.00032901763916015625,0.0008230706698652726,0.17510085863399658,7.280220459123356e-05,0.926970566312472,0.5411342978477478
10,0.8884608149528503,0.8727412500551769,0.9384118616580963,0.9084470135376865,0.10341996431350708,0.04529118537902832,0.006691336631774902,0.45240145921707153,0.03274381500196751,0.13175801813396054,0.012998296187042156,0.8798323273658752,0.6874166131019592
11,0.5802101865410805,0.5557468173326925,0.7946575917303562,0.8262573557459229,1.0,1.0,0.004438519477844238,0.9992300015874207,0.01863160678072397,0.01863160678072397,0.01863160678072397,0.8749520182609558,0.8749520182609558
12,0.927967756986618,0.9089478392686163,0.9666286408901215,0.925502784676471,0.07130321685005636,0.019492819905281067,0.04393148422241211,0.06310045719146729,0.009779186670564861,0.16309507522251854,0.0038230102320465378,0.969528215272086,0.9122282862663269
13,0.9096658229827881,0.8743266175900186,0.9631007611751556,0.924138233942144,0.12140588517542239,0.05230981111526489,0.5012257993221283,0.9826397206634283,0.012767943324124262,0.07974618739912992,0.004004623807661261,0.9887146353721619,0.9825343489646912
14,0.9302608966827393,0.8996436838060617,0.9519257843494415,0.928534128508725,0.13479763083159924,0.06048813462257385,0.6691652238368988,0.9608563929796219,0.01603778094003126,0.0827803148602546,0.006312874943194522,0.9566320180892944,0.9219916462898254
15,0.900851234793663,0.8865237730954374,0.948248878121376,0.9328332813991898,0.07423473397890723,0.03862428665161133,0.464663565158844,0.9289057105779648,0.007440704485746013,0.096538777076905,0.00245223355218237,0.9895193427801132,0.9867531061172485
16,0.9176098287105561,0.885535740479827,0.9627182185649872,0.9329490798711777,0.11216720044612882,0.04007302224636078,0.04894721508026123,0.8329653590917587,0.007246903241775292,0.08645266293379485,0.0016514364238542354,0.9823193669319152,0.9544312357902527
17,0.9107006907463073,0.8684055932543494,0.9426762163639069,0.9371909531308156,0.055821945269902584,0.022605836391448975,0.020430266857147217,0.11857855319976807,0.01617573577925442,0.1378397219554982,0.004376772531118684,0.9795398592948914,0.9559186697006226
18,0.8827283978462219,0.8638902423637254,0.9280731081962585,0.9309125196549201,0.12944070880229652,0.09146399796009064,0.6830359399318695,0.7742841988801956,0.007538292699020155,0.03323564394460539,0.005084490653391341,0.9701793591181437,0.93393874168396
19,0.8657771055586636,0.8633764463011175,0.9610956609249115,0.9260868544986446,0.0846165120601654,0.036291658878326416,0.0009629726409912109,0.09996265172958374,0.016817573389437408,0.18861631724617964,0.003918202156053433,0.9838844016194344,0.9575261473655701
20,0.6206726394593716,0.6064592432230711,0.8376591205596924,0.8246669869869947,0.3057205583900213,0.20169000700116158,0.011528253555297852,0.9983395533636212,0.00023573509994338947,0.026443055243313585,2.6354917786834936e-05,0.9844790995121002,0.9781237244606018
21,0.9161405662695566,0.8754179204503695,0.9559357613325119,0.9199723878077098,0.13756371961861125,0.05688390135765076,0.8444001972675323,0.989966057240963,0.014700705462271266,0.060300755607014304,0.00562870785493809,0.9108283122380575,0.7621196508407593
22,0.8602471739053726,0.8529483169317246,0.9552076160907745,0.9282140133055774,0.14532326824135255,0.08564244210720062,0.567595899105072,0.8280108124017715,0.007442660859605737,0.09468509194460582,0.0015978512882617898,0.9835089921951294,0.955776572227478
23,0.8460917746027311,0.8548315099130075,0.9548251032829285,0.9032848346091452,0.07846569617589316,0.03671315312385559,0.01062554121017456,0.005152344703674316,0.0026906015962530577,0.07742833049432457,0.0006701824895160315,0.9386521180470785,0.7716236114501953
24,0.8872930370271206,0.8765863512775728,0.9415374100208282,0.9178243034783705,0.11974741518497467,0.08193877339363098,0.3613017797470093,0.9099155142903328,0.005451353992238951,0.035734869771493996,0.0016319763649742518,0.9798097461462021,0.9625237584114075
25,0.8269830428891711,0.8457999457087781,0.9074166566133499,0.9249839670956135,0.02828146517276764,0.0034003853797912598,0.006993293762207031,0.0021445155143737793,0.0010968636379552592,0.13633052110166582,0.0002508658575902411,0.9715263115035163,0.8542139530181885
26,0.9237497647603353,0.9000319982568423,0.9641414135694504,0.9236245065638162,0.10378103490386692,0.033305346965789795,0.4378034472465515,0.9894889742136002,0.029578554663691546,0.10912268926295884,0.01700407604176739,0.9668784141540527,0.9152517318725586
27,0.8246799688786268,0.8314324301770992,0.9607671350240707,0.914864763891434,0.11818605272666272,0.02944996953010559,0.03365737199783325,0.20296519994735718,0.022687969991918765,0.10704051691157702,0.008640666660193684,0.9857622534036636,0.966865599155426
28,0.8796078711748123,0.8632480534059661,0.9403607696294785,0.9127722175791859,0.07196645970855442,0.0241384357213974,0.23952525854110718,0.03635597229003906,0.002929216763554283,0.1266753182209174,0.0009918711020759769,0.992518017689387,0.9900707602500916
29,0.8887277394533157,0.8650016732513904,0.9598751068115234,0.9438499784658826,0.060709130305510284,0.04688289761543274,0.07430791854858398,0.2857184410095215,0.008171315336269839,0.16296288129363878,0.0013035512579863344,0.9675024002790451,0.8673425912857056
30,0.938389241695404,0.9060545906424522,0.9657465517520905,0.9336436333680393,0.10329568150796387,0.042938947677612305,0.7530859857797623,0.9938944857567549,0.0265965728064094,0.09840688344899737,0.01700407604176739,0.9630788763364156,0.9029411673545837
31,0.8994797945022583,0.8649726331911304,0.9545800089836121,0.9250262966475535,0.09915289495672497,0.052615463733673096,0.0019051432609558105,0.002563297748565674,0.003516673018879538,0.07561701712158722,0.0009013338586390011,0.9717082738876343,0.9235496520996094
32,0.9001488864421845,0.8708583660423757,0.9452775120735168,0.9374305395675557,0.04627353615230989,0.03999856114387512,0.760125458240509,0.9606030024588108,0.015878521405075955,0.18328303170852556,0.0028160319077956946,0.9736053228378296,0.9110301733016968
33,0.911941409111023,0.869331480935216,0.959543913602829,0.9074382565523449,0.1401023042778815,0.06012812256813049,0.8814308121800423,0.9936506170779467,0.01813951740021272,0.06701381139039851,0.007879573186886842,0.8970996340115865,0.7181653380393982
34,0.8977419883012772,0.8687800073789226,0.9558393955230713,0.9273031166120738,0.1074545681476593,0.054270192980766296,0.006168842315673828,0.0040724873542785645,0.024228211666136173,0.11381333322261739,0.014791110734253378,0.8028023168444633,0.42970219254493713
35,0.8794596592585245,0.8636252987715933,0.9293053150177002,0.9413722641397231,0.040280853326503996,0.032238468527793884,0.02128535509109497,0.39369910955429077,0.0020451300557180444,0.10184813656761872,0.000825486727730062,0.9272587498029073,0.6333603262901306
36,0.9121123105287552,0.894170659283797,0.9628427922725677,0.9532924042439755,0.04920755212123573,0.009581759572029114,0.059383392333984375,0.4944656491279602,0.02229026618711183,0.2551198126155189,0.009131834668684552,0.9809602200984955,0.9253247380256653
37,0.8657169987758001,0.8610334979991119,0.9473288953304291,0.9120555265744528,0.038006673256556156,0.045325472950935364,0.006747186183929443,0.012608230113983154,0.0017595146615604755,0.06941314144304471,0.00038158944616468825,0.9811613063017527,0.9707543849945068
38,0.910414586464564,0.8894547087450821,0.919721782207489,0.9318872473122161,0.11232471610269235,0.06356975436210632,0.014402210712432861,0.009752869606018066,0.012580877442131407,0.07177199700450053,0.00382984877019396,0.9783404866854349,0.9558722972869873
39,0.8862829208374023,0.8453989002853632,0.9311339259147644,0.9245994468178369,0.07203482792657967,0.049195826053619385,0.020837903022766113,0.13682299852371216,0.01919910904811714,0.12135229600702917,0.011265304018375414,0.9456658214330673,0.850382387638092
40,0.8946630358695984,0.8810086569615773,0.9503560066223145,0.9294909478604109,0.10355597533084249,0.06789389252662659,0.04380565881729126,0.9933110638521612,0.01892398512511352,0.10902584541356601,0.0059624891275184,0.9428599874178568,0.8587998747825623
41,0.9225665032863617,0.8927765592104859,0.957772508263588,0.9360147313702674,0.13473948403712244,0.03855304419994354,0.2699560523033142,0.9935153285041451,0.019316459220556956,0.09778409216573411,0.013916214030565885,0.964839239915212,0.9336777329444885
42,0.9071568012237549,0.8789369876895632,0.9347728937864304,0.9256528809666633,0.10444030165672302,0.06493175029754639,0.005208611488342285,0.013387560844421387,0.0014188885820315786,0.03686160468525436,0.00028134119138605783,0.9852453470230103,0.9652271866798401
43,0.8048247516155242,0.8075906477191231,0.9301375895738602,0.9095525528703418,0.09500702757101798,0.018471360206604004,0.0008839964866638184,0.8939359933137894,0.015955230441135,0.12430338120207406,0.004593480796034478,0.9811153411865234,0.9621706604957581
44,0.9425917506217957,0.9123726691518511,0.9413889050483704,0.9381496178961936,0.11282469467683276,0.0384693443775177,0.0024763941764831543,0.02862030267715454,0.003348641937377453,0.05773836951710507,0.0014462839560353087,0.9418050527572632,0.7647700309753418
45,0.9034705857435862,0.8914008115728695,0.9728438407182693,0.9271080205579857,0.040634796023368835,0.03121688961982727,0.27897751331329346,0.11025279760360718,0.015893264142635418,0.13106972911716203,0.00520735723592913,0.9712582727273306,0.8864853382110596
46,0.918140634894371,0.8655811101198196,0.9339083880186081,0.9156409237653979,0.12215466797351837,0.062214478850364685,0.6079657971858978,0.966170072555542,0.03711297044145916,0.08892803467815322,0.021569538235112474,0.8900393843650818,0.7902764678001404
