,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8207175731658936,0.8279211794336636,0.9369393885135651,0.8872943440876385,0.06970805923144019,0.059861451387405396,0.02631056308746338,0.08475518226623535,0.008023616944817413,0.10778803130090536,0.0029744586185867423,0.97798011302948,0.9301519393920898
1,0.8172719953581691,0.8064664566578965,0.9180542379617691,0.8802616533668921,0.07777039011319475,0.054619938135147095,0.0136948823928833,0.001953125,0.018046393428325782,0.16029771865173817,0.007718897261389355,0.933373212814331,0.6598567962646484
2,0.931609719991684,0.8960866928100586,0.9518234729766846,0.8939328214119309,1.0,1.0,0.999151143769268,0.9966832073405385,0.06668775877251322,0.06668775877251323,0.06668775877251323,0.9744267463684082,0.9744267463684082
3,0.9100281111896038,0.9035548357559102,0.9690511524677277,0.931160797341531,0.05902013182640076,0.01103946566581726,0.0014978647232055664,0.0005785226821899414,0.0035931839033312147,0.181332533199484,0.0004909956457627768,0.9852967262268066,0.9537353515625
4,0.8961630331145393,0.8953942632864392,0.9627168327569962,0.9265557793316557,0.060786401232083676,0.013574019074440002,0.0006835460662841797,0.0005411505699157715,0.0070395213107771635,0.19292310563722623,0.0026281442276073134,0.9761391745673286,0.8859927654266357
5,0.8958070311281416,0.8932115558593992,0.9706893265247345,0.9429269369009515,0.03706754858677208,0.018785789608955383,0.0004839897155761719,0.00039130449295043945,0.0035975603918251627,0.17433917078084746,0.0006138522802593264,0.9901877641677856,0.97682124376297
6,0.9309406876564026,0.862614816320794,0.8993753492832184,0.9470919946824526,1.0,1.0,0.022699475288391113,0.9997438291320577,0.001912946700314505,0.001912946700314505,0.001912946700314505,0.9831510782241821,0.9831510782241821
7,0.9004770517349243,0.8832144998013973,0.956134483218193,0.9174404349529518,0.04454329139307922,0.026279330253601074,0.003237485885620117,0.002145707607269287,0.0035062052541985616,0.10934569934542726,0.00046999975829185126,0.9772195935249328,0.9632399082183838
8,0.8588052325778537,0.8668426904413435,0.9522420018911362,0.9196062580663331,0.07162174582481384,0.028237923979759216,0.09934169054031372,0.02682971954345703,0.008387170397073974,0.21657896634641496,0.0024738542472961564,0.9908101426230537,0.9695962071418762
9,0.8001983594149351,0.7994793173857033,0.943178802728653,0.8750399746932089,0.1215970858931541,0.04654626548290253,0.01513051986694336,0.08230197429656982,0.01869914926431111,0.09776996517845035,0.006814982884301388,0.9652411788702011,0.9236502051353455
