,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,reasoning_alignment,external_hallucination,redundancy,common_sense_error,missing_step,semantic_coverage_step,semantic_coverage_chain,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8122031688690186,0.7926272135227919,0.9410999715328217,0.8453026837144049,1.0,1.0,0.5953880548477173,0.9240151588626588,0.5953880548477173,0.7537384879436502,0.4873257940635085,0.7543358454759431,0.7766793239861727,0.9986984345596284,0.9793086461722851,0.05544452155666481,0.05544452155666481,0.05544452155666481,0.9549497365951538,0.9549497365951538
1,0.9042592644691467,0.8776144906878471,0.9678963273763657,0.8587600382850649,1.0,1.0,0.64249287545681,0.9657720049387146,0.64249287545681,0.7765202061032626,0.5167345926165581,0.6607050281350634,0.7939634583890438,0.9861944830045104,0.983194001019001,0.04727080151316981,0.04727080151316981,0.04727080151316981,0.9688940048217773,0.9688940048217773
2,0.7835277915000916,0.7681353744119406,0.9553406089544296,0.8160749564279075,1.0,1.0,0.5929394215345383,0.9118826975863312,0.5929394215345383,0.7665462798844848,0.49549202900379896,0.8094161570824068,0.7688663527369499,0.9963750934693962,0.9859742075204849,0.1063073359487324,0.1063073359487324,0.1063073359487324,0.9907631278038025,0.9907631278038025
3,0.8426377177238464,0.8375804126262665,0.9590322971343994,0.8390008623970733,1.0,1.0,0.6220062375068665,0.9405180388479302,0.6220062375068665,0.7784010638700454,0.5178626328706741,0.7260632050985639,0.7837304212152958,0.9991837840061635,0.9921395815908909,0.18234979612562977,0.18234979612562977,0.18234979612562977,0.9763855934143066,0.9763855934143066
4,0.9010597467422485,0.8651992619037628,0.9668213129043579,0.8452522420429089,1.0,1.0,0.5769672766327858,0.9581450352137315,0.5769672766327858,0.7663501049475571,0.5002260759938508,0.6721352507687501,0.760101480409503,0.9660610482096672,0.9867907706648111,0.21379307669033062,0.21379307669033062,0.21379307669033062,0.9809873104095459,0.9809873104095459
5,0.8556132912635803,0.817619239911437,0.9545924514532089,0.8425959698274765,1.0,1.0,0.6124570295214653,0.9440439459986689,0.6124570295214653,0.7736358938812792,0.49944216618314385,0.7269515377755749,0.7780630011111498,0.997148412745446,0.9825591705739498,0.10447938925280201,0.10447938925280201,0.10447938925280201,0.9931353330612183,0.9931353330612183
6,0.9260222911834717,0.9025232642889023,0.9639251679182053,0.8312072667406362,1.0,1.0,0.6276680380105972,0.9724557345328613,0.6276680380105972,0.7795865050565453,0.5206056069582701,0.6590032786274186,0.7843915373086929,0.993392476812005,0.981153218075633,0.12172331557472038,0.12172331557472038,0.12172331557472038,0.9941058158874512,0.9941058158874512
7,0.8315523266792297,0.8173970691859722,0.9601195752620697,0.8578606215469654,1.0,1.0,0.5760414153337479,0.928585162828603,0.5760414153337479,0.7550675081196989,0.46892983838915825,0.7335331454299964,0.7807272188365459,0.6811886727809906,0.9804566688835621,0.06948518516768744,0.06948518516768744,0.06948518516768744,0.9789118766784668,0.9789118766784668
8,0.8617562353610992,0.8390301764011383,0.9607031643390656,0.8423789891396204,1.0,1.0,0.6037395969033241,0.9452194700985872,0.6037395969033241,0.7719418986866784,0.511191719211638,0.7058928376845731,0.7834106907248497,0.13147056102752686,0.9910616939887404,0.1406723864701377,0.1406723864701377,0.1406723864701377,0.9306188821792603,0.9306188821792603
9,0.9175384044647217,0.8916507015625637,0.9640497118234634,0.8537609930619627,1.0,1.0,0.5733009204268456,0.964813713084963,0.5733009204268456,0.7479263456368586,0.47454486042261124,0.6400647905449999,0.7662826292216778,0.999139478255529,0.9893110888078809,0.16045777886687343,0.16045777886687343,0.16045777886687343,0.9921739101409912,0.9921739101409912
