,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.9124479472637177,0.9085273534059525,0.9611039757728577,0.9378548179771385,0.04159247212939787,0.024429410696029663,0.08701646327972412,0.7987711131572723,0.004878920593871366,0.16061116351528124,0.001298500770715008,0.9426455497741699,0.7974642515182495
1,0.8164693845642937,0.8200081429547734,0.9631662964820862,0.8976711630821228,0.04275966584682467,0.03474164009094238,0.0003343820571899414,0.004039943218231201,0.006770822953883132,0.14620223850830807,0.000849209886995369,0.9111742509735955,0.5971688628196716
2,0.7641505599021912,0.7070916034281254,0.8534387871623039,0.9014017267019921,1.0,1.0,0.049301743507385254,0.9997724918212043,0.0016794916733307767,0.0016794916733307767,0.0016794916733307767,0.9776589274406433,0.9776589274406433
3,0.79237709492445,0.8365178798990591,0.9631723314523697,0.9285502121375319,0.020349591970443726,0.024303734302520752,0.00243985652923584,0.0018170475959777832,0.001533904849024695,0.23437757948253424,0.0002299877936366876,0.9826449573040008,0.9699918627738953
4,0.6672387421131134,0.6416468887279432,0.7831661254167557,0.8419122683505217,0.18986383612666813,0.18552546203136444,0.0010924339294433594,0.9972966390196234,0.005845779042545645,0.02352009533466427,0.002460011288542546,0.9043073952198029,0.8175827860832214
5,0.8763000145554543,0.8532132427208126,0.9619191884994507,0.9375804048704813,0.05071884935552429,0.04229092597961426,0.053307414054870605,0.0123518705368042,0.007199332054344547,0.09893098470962236,0.002223822625779597,0.9570742547512054,0.9080467820167542
6,0.7999328151345253,0.835570715367794,0.9684497714042664,0.9020356827456019,0.02968810498714447,0.024303734302520752,0.003110945224761963,0.003709077835083008,0.00476770467593801,0.05416084789308968,0.0009542775572553221,0.9759924213091532,0.9687789082527161
7,0.6052288338541985,0.5812470108891528,0.771037295460701,0.8092313379427809,1.0,1.0,0.000877678394317627,0.9998131724860286,0.0024600089424940807,0.0024600089424940807,0.0024600089424940807,0.8175830245018005,0.8175830245018005
8,0.8921891450881958,0.8405918218195438,0.9221221953630447,0.8866034241955992,1.0,1.0,0.9666476398706436,0.9988850684603676,0.029737021295782835,0.029737021295782835,0.029737021295782835,0.9937036633491516,0.9937036633491516
9,0.8818745911121368,0.895896849532922,0.9844934046268463,0.9601342461325906,0.03274787068367002,0.027121976017951965,0.0010439157485961914,0.9733350556343794,0.011391979301155784,0.15501570499572034,0.0015984975227156533,0.9798232436180114,0.9715116620063782
10,0.8887901057799658,0.8721407173822324,0.9559288918972015,0.9213310780850323,0.1055771470069885,0.05702480673789978,0.012801587581634521,0.0289270281791687,0.006423808370108089,0.12797219093564352,0.0011726989191045726,0.9888757169246674,0.9678727984428406
11,0.7036579921841621,0.7507851194176409,0.942643478512764,0.872940691738901,0.02945365011692047,0.024303734302520752,0.0012047290802001953,0.003709077835083008,0.00756801101106424,0.10746397092255582,0.0009542775572553221,0.9284882247447968,0.7985966801643372
12,0.7331276684999466,0.6855382594679083,0.8385806605219841,0.9119023015009593,1.0,1.0,0.0047307610511779785,0.9997554528235923,0.002060375759661127,0.002060375759661127,0.002060375759661127,0.9787155389785767,0.9787155389785767
13,0.7894230435291926,0.8175611129651467,0.9086613357067108,0.9034752914948123,0.030084148049354553,0.024303719401359558,0.002282381057739258,0.003140091896057129,0.0013649720370063941,0.0681369311835834,0.00018850509956500842,0.9775046606858572,0.969817042350769
14,0.7883357405662537,0.7954004973173141,0.9538331925868988,0.8798223663778866,0.24146033539658496,0.19100449979305267,0.9538170471787453,0.9915066286921501,0.012598354163452218,0.013962675435594336,0.01148634197945132,0.9842104315757751,0.9748338460922241
15,0.950086236000061,0.8979197256267071,0.9312421679496765,0.913207786647897,0.11672888057572506,0.0358441025018692,0.002473771572113037,0.9951152624562383,0.0012250971167449929,0.012841894336840284,0.000672620422708619,0.9901772439479828,0.9867182374000549
16,0.913326621055603,0.8528012782335281,0.9533634185791016,0.9022761040701056,0.12110871324936545,0.016685694456100464,0.027398645877838135,0.0013811588287353516,0.0025818544845332193,0.039114437758737734,0.00120436398439644,0.9107889731725057,0.7485020160675049
17,0.5548057779669762,0.5441438781230578,0.7570685101673007,0.8111217595912792,0.19889192655682564,0.16478078067302704,0.7122838497161865,0.9981886763125658,0.016037970802462012,0.03571376380148753,0.014861149624390854,0.9831723570823669,0.9805968403816223
18,0.7959702342748642,0.8444030001759529,0.9511873722076416,0.9366674962067845,0.021175414323806763,0.024303719401359558,0.0033196210861206055,0.0018170475959777832,0.0036391674104734872,0.1268880263170596,0.0006747872319805558,0.9729764461517334,0.9348464608192444
19,0.8623033165931702,0.8161157167050987,0.9174515008926392,0.924698246554731,1.0,1.0,0.9917091717943549,0.9986949920421466,0.0045355964472663,0.0045355964472663,0.0045355964472663,0.7828435897827148,0.7828435897827148
