,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.7827247269451618,0.7908350069075822,0.9395478069782257,0.8749652984895204,0.11383869946002956,0.09764938056468964,0.9159112274646759,0.6634066998958588,0.012882853964992431,0.05870911662509934,0.004663313100986194,0.7619931250810623,0.6463019847869873
1,0.7598499457041422,0.7503763731746447,0.9349249303340912,0.8998945172698725,0.10572631386193365,0.07377253472805023,0.0035242438316345215,0.9246095046401024,0.016740984440971506,0.10280175146707297,0.011102858800090305,0.8730771243572235,0.6073570847511292
2,0.8226943835616112,0.8132398903369904,0.9501454532146454,0.8857767681865131,0.056852719613483926,0.06919980049133301,0.9087693989276886,0.09116154909133911,0.009932344427454123,0.07917970212563824,0.0018458471059848497,0.9266515448689461,0.5944448113441467
3,0.614380557090044,0.5864538628607988,0.7538592617493123,0.8133199929725379,0.1939992168918252,0.15133163332939148,0.00038808584213256836,0.9845908647403121,0.024035985336504896,0.05904631147400434,0.01777676732432148,0.8584938943386078,0.7303676009178162
4,0.7671702161431313,0.8075548214217028,0.9642072021961212,0.8949061758067931,0.021079108119010925,0.024303719401359558,0.006805896759033203,0.0029026269912719727,0.0073012615216862305,0.10595624617124855,0.0009237565663296774,0.8927098115285238,0.570104718208313
5,0.7930935874581337,0.8042147099971771,0.9666231423616409,0.8906188764557335,0.02914740947576666,0.029073327779769897,0.8894305378198624,0.47629302740097046,0.006157985397346141,0.12248727467307963,0.003927144900315944,0.5298949144780636,0.06320863217115402
6,0.739864493906498,0.8169504403003625,0.9625887721776962,0.9161742652856535,0.021079108119010925,0.024303719401359558,0.000395357608795166,0.0018170475959777832,0.006825787137049478,0.08888140229857602,0.0006747885190362876,0.8591766864061355,0.4860377013683319
7,0.7186137388149897,0.7568389003475506,0.9371182471513748,0.875869264939557,0.0651447878164404,0.03474882245063782,0.01025247573852539,0.010379970073699951,0.017685426256513367,0.07416606815333485,0.005846673455352371,0.8909238576889038,0.7091200351715088
8,0.7931935340166092,0.8302784413099289,0.9439750909805298,0.9014122712519742,0.10755578577518465,0.11781634390354156,0.9523456022143364,0.9296727702021599,0.020514488939506807,0.06457036167214972,0.005290566911962153,0.856436800956726,0.7186854481697083
9,0.888673688684191,0.8817256369761058,0.9749074578285217,0.928368007181255,0.07624570131301878,0.06388974189758301,0.004223763942718506,0.14346373081207275,0.007613525631745461,0.07720073567748371,0.0019796052810396496,0.944264795098986,0.828987717628479
10,0.7916305586695671,0.8170406945049763,0.9498508870601654,0.9139816698639892,0.0390927717089653,0.04264439642429352,0.0015706419944763184,0.009585142135620117,0.008316844048880462,0.1169273677025201,0.0033769042267379665,0.8567923754453659,0.34951841831207275
11,0.7445204501802271,0.8056082698431881,0.9227486252784729,0.898960022131602,0.031164169311523438,0.029877156019210815,0.02770143747329712,0.002090275287628174,0.007160925998565211,0.06631057796392174,0.0009237574472930093,0.8801971511407332,0.5539251565933228
12,0.8796207507451376,0.8872864010433357,0.9594929218292236,0.9064639105365194,0.0944249102702508,0.04407452046871185,0.886694461107254,0.007705211639404297,0.012438802101173905,0.11595924816619085,0.004694863861020476,0.8783878187338511,0.3321918249130249
13,0.7317092940211296,0.8010735586285591,0.964478999376297,0.8896770661339065,0.029465973377227783,0.024303719401359558,0.010477125644683838,0.003709077835083008,0.0052662540885959905,0.09583017634411392,0.0009542752820830418,0.7584784247658469,0.15272444486618042
14,0.7851794447217669,0.8187725176768643,0.9457451552152634,0.9031086622808988,0.015829855487460187,0.036845505237579346,0.016284286975860596,0.0020850300788879395,0.00992109580058461,0.1844580876039651,0.0012814966584158184,0.906544063772474,0.6635087728500366
15,0.7373113097114996,0.79904824427583,0.9763766378164291,0.8905450338107384,0.020457729697227478,0.024303719401359558,0.16093093156814575,0.0018170475959777832,0.007200978884821271,0.07551155188833662,0.000674789162565074,0.7882851489226926,0.02556680701673031
16,0.7879350802728108,0.7935051571045604,0.9433043301105499,0.8851877223504218,0.030463845729827854,0.06576268374919891,0.12536925077438354,0.00704878568649292,0.008243206180001314,0.12219017135863575,0.003027701423829897,0.648458257317543,0.1530275195837021
