,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,reasoning_alignment,external_hallucination,redundancy,common_sense_error,missing_step,semantic_coverage_step,semantic_coverage_chain,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8106660544872284,0.7962403148412704,0.9475115835666656,0.8509318939176967,1.0,1.0,0.6093287914991379,0.9260326786962891,0.6093287914991379,0.7505097777885267,0.48060417361557484,0.7558729598577333,0.7664580047130585,0.9954243199899793,0.9830574188381433,0.07159466463630032,0.07159466463630032,0.07159466463630032,0.980647623538971,0.980647623538971
1,0.926009476184845,0.8835836797952652,0.9683663696050644,0.8476662529111373,1.0,1.0,0.6315808445215225,0.9727404737026104,0.6315808445215225,0.7777337330250125,0.5221471805125475,0.6389548164193651,0.7898963056504726,0.9994836339028552,0.9929963564500213,0.07048933053704892,0.07048933053704891,0.07048933053704891,0.9907359480857849,0.9907359480857849
2,0.8020919859409332,0.781012523919344,0.957899272441864,0.8205176288974672,1.0,1.0,0.5953567922115326,0.9199178663440941,0.5953567922115326,0.7673092250402753,0.497140800813213,0.7908519626415651,0.7705698329955339,0.9978525680489838,0.9644149467349052,0.10811020777531644,0.10811020777531644,0.10811020777531644,0.9317172169685364,0.9317172169685364
3,0.8333227336406708,0.8301987300316493,0.9525313079357147,0.8433705825830705,1.0,1.0,0.6092792600393295,0.9348757351534611,0.6092792600393295,0.7760739972053858,0.5161403622478247,0.7353781891817396,0.7819414101541042,0.99937491415767,0.9882316775619984,0.24435677620181676,0.24435677620181676,0.24435677620181676,0.9892873764038086,0.9892873764038086
4,0.926435649394989,0.8953960448503494,0.971250593662262,0.8457161101165745,1.0,1.0,0.5874010398983955,0.9696474254398226,0.5874010398983955,0.7718613877982423,0.5153598366305232,0.6467593481160097,0.7524090316146612,0.8575179725885391,0.9746865890920162,0.15999505103042003,0.15999505103042003,0.15999505103042003,0.993094801902771,0.993094801902771
5,0.8134598433971405,0.7782259192317724,0.9486824572086334,0.8229417131650475,1.0,1.0,0.6376247107982635,0.9324024568033016,0.6376247107982635,0.7772817980237846,0.5075043360702693,0.7691049856420147,0.785121463239193,0.9990659613977186,0.9960173740983009,0.35505256147831693,0.35505256147831693,0.35505256147831693,0.9889149069786072,0.9889149069786072
6,0.9233383536338806,0.9026615420977275,0.9628536254167557,0.823776024916786,1.0,1.0,0.6055105626583099,0.969757790259342,0.6055105626583099,0.778257063656807,0.5177141018211842,0.6616872161770097,0.7770654298365116,0.9974901077803224,0.9792741350829601,0.13318476373153496,0.13318476373153493,0.13318476373153493,0.9928754568099976,0.9928754568099976
7,0.8123642206192017,0.7933088708668947,0.9356152564287186,0.8450140436164107,1.0,1.0,0.5804032385349274,0.9212686346368422,0.5804032385349274,0.7639303943651936,0.4953828426077962,0.7527212514900244,0.7908430173993111,0.9780398979783058,0.991476958617568,0.17414576903043463,0.17414576903043463,0.17414576903043463,0.9842979311943054,0.9842979311943054
8,0.8310761749744415,0.8018085155636072,0.9498243927955627,0.8257957616043602,1.0,1.0,0.6055198237299919,0.9333628997277137,0.6055198237299919,0.7683962863402553,0.5035922317765653,0.7365728980712308,0.7864331603050232,0.1566256284713745,0.9786519110202789,0.18785900158681168,0.18785900158681168,0.18785900158681168,0.8937829732894897,0.8937829732894897
9,0.8873676061630249,0.8666113366683323,0.9618818610906601,0.8538879499015416,1.0,1.0,0.5722040459513664,0.9518163176217298,0.5722040459513664,0.7430798819270645,0.46444226056337357,0.6702355888466967,0.7706860415637493,0.9988956145243719,0.9819425772875547,0.192602937313617,0.192602937313617,0.192602937313617,0.9924250841140747,0.9924250841140747
10,0.9071788489818573,0.891159991423289,0.9588095992803574,0.8709983740133649,1.0,1.0,0.6285962611436844,0.9655258774669151,0.6285962611436844,0.7845080347702683,0.517914516851306,0.6770856245263022,0.8044311180710793,0.9994529369869269,0.9789224546402693,0.1701810545904562,0.1701810545904562,0.1701810545904562,0.9773799777030945,0.9773799777030945
11,0.8906988203525543,0.8138608982165654,0.9553177356719971,0.8433970998573584,1.0,1.0,0.6077623814344406,0.9571279655886795,0.6077623814344406,0.7651345201186712,0.48199528083205223,0.6893378193187455,0.7717927619814873,0.9991293560015038,0.9913519974797964,0.2328303634001042,0.2328303634001042,0.2328303634001042,0.9932830333709717,0.9932830333709717
12,0.8113011717796326,0.7920212030410767,0.9642437994480133,0.8414415703114351,1.0,1.0,0.5952699258923531,0.9236279092703445,0.5952699258923531,0.7687738709541119,0.5038818083703518,0.757159593526887,0.7787618841975927,0.8241031467914581,0.9839162994176149,0.1597462480218261,0.1597462480218261,0.1597462480218261,0.9873805046081543,0.9873805046081543
13,0.8289130926132202,0.7960521082083385,0.9391833990812302,0.8337770061927862,1.0,1.0,0.6537043303251266,0.9407533448338921,0.6537043303251266,0.7698519887527793,0.508832692168653,0.7454062333250624,0.7809281684458256,0.9708612747490406,0.9656789004802704,0.15895909915172327,0.15895909915172327,0.15895909915172327,0.9642581343650818,0.9642581343650818
14,0.9301071166992188,0.914881743490696,0.963779479265213,0.8447776562994992,1.0,1.0,0.615585446357727,0.9731321584631587,0.615585446357727,0.7569719582381178,0.4991923017660156,0.6134342422465915,0.7842487841844559,0.9889500699937344,0.9733337387442589,0.17061937448833644,0.17061937448833644,0.17061937448833644,0.9609609842300415,0.9609609842300415
