,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8497919321060181,0.8350429501916681,0.9588762521743774,0.8839467515548071,0.12023593485355377,0.08229774236679077,0.0015044212341308594,0.02039104700088501,0.01685209109938835,0.068869368074528,0.0027910160785209422,0.9235853791236878,0.7457482218742371
1,0.7935062448183695,0.8025615761677424,0.9627371579408646,0.8977365913960311,0.04294112920761106,0.04238086938858032,0.007529497146606445,0.0024310946464538574,0.006352279732108124,0.1300663258072086,0.0015102658709767107,0.8722298542658488,0.5733004808425903
2,0.7455157488584518,0.7430723855892818,0.9386325925588608,0.8798225592276093,0.08784883717695868,0.06015199422836304,0.1925482153892517,0.20768135786056519,0.02700322885670212,0.0996682642916008,0.006663694498575875,0.9613772630691528,0.9192503690719604
3,0.8490383982658386,0.8383811090141535,0.9753899276256561,0.9090676474751849,0.1480411168406991,0.06501705944538116,0.005769848823547363,0.03019416332244873,0.013559194678369114,0.05802419397603689,0.0014647250095481648,0.7440491855144501,0.4834144413471222
4,0.8402886800467968,0.8572357824693124,0.9783655405044556,0.9079990714368685,0.06871478756268823,0.032774195075035095,0.011652052402496338,0.002310514450073242,0.008592170195857965,0.10643129767437985,0.003064646041653155,0.9480012655258179,0.8344002366065979
5,0.7444690544572141,0.7836199918968809,0.9589442312717438,0.8783796005847311,0.013914808630943298,0.021036937832832336,0.007377505302429199,0.001210629940032959,0.006876934839459071,0.1565331020367317,0.00037237580146429054,0.9577813876999749,0.7773138880729675
6,0.8468752428889275,0.8391323182731867,0.9709838181734085,0.8900821156428691,0.02459794980414365,0.027966424822807312,0.10421031713485718,0.1720660924911499,0.026865524984827218,0.14636015772464106,0.0018666304768228206,0.9230196277300516,0.8809195756912231
7,0.7727027956177207,0.8234185879940497,0.9732758402824402,0.9042209227835494,0.013728722929954529,0.024303719401359558,0.004269421100616455,0.001210629940032959,0.005759961866567787,0.11019198455984312,0.0005920880495918387,0.956157856127795,0.8732730150222778
8,0.8887328654527664,0.878629632294178,0.9762301743030548,0.8940033748441812,0.1436492670327425,0.040104568004608154,0.0021483898162841797,0.04702872037887573,0.009978307737470004,0.06638210786103685,0.0013409754952986345,0.9012666344642639,0.8546276688575745
9,0.8910947024822236,0.8462325918403539,0.9368688464164734,0.9181818570176216,0.08507147889870859,0.05332961678504944,0.011695265769958496,0.021077394485473633,0.02676409910723773,0.0953893418563055,0.014458716551855133,0.9466306805610657,0.8188361525535583
10,0.8884402513504028,0.8253335712943226,0.97950878739357,0.8713767171418605,1.0,1.0,0.9880200801417232,0.9919018503278494,0.05749406131820884,0.05749406131820884,0.05749406131820884,0.708329439163208,0.708329439163208
11,0.6749248281121254,0.6399867799133062,0.7883925773203373,0.8480590472618739,0.11973928213119511,0.17559100687503815,0.001022934913635254,0.995842938311398,0.0017825328431126265,0.006200791186174004,0.0012373258990219687,0.8941032588481903,0.8175832033157349
12,0.9238632440567016,0.8991039417684078,0.9703717976808548,0.9417385981123672,0.08001236705219039,0.03464809060096741,0.006756007671356201,0.011655092239379883,0.009005416558469892,0.11478370435190331,0.001628873574099014,0.9473575830459595,0.7779389023780823
13,0.8535178808065561,0.8289358315464014,0.933740645647049,0.9216694776518939,0.007930265532599567,0.026316121220588684,0.009461045265197754,0.0006237626075744629,0.012093028288791437,0.2365186174332735,0.002979520694467411,0.6909115738593615,0.22074808180332184
14,0.8327258639037609,0.8184346309197801,0.9577080458402634,0.8782758539361236,0.03470717370510101,0.03998413681983948,0.014885008335113525,0.0050424933433532715,0.002812405200048427,0.14356473525513588,8.865441088482884e-05,0.8777704313397408,0.6716845035552979
15,0.8944643338521322,0.8516597812551827,0.9822005778551102,0.889534776222031,0.13574252444870616,0.07046794891357422,0.5914082229137421,0.9949097139760852,0.02970649599281832,0.0995843932736309,0.007015215250839462,0.9310639500617981,0.9111029505729675
