,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.5716925859451294,0.5638179456194241,0.7790196686983109,0.8337329513549385,1.0,1.0,0.9942751191556454,0.9995168609311804,0.04339313487906606,0.04339313487906606,0.04339313487906606,0.9923143982887268,0.9923143982887268
1,0.8766087094942728,0.8466819661358992,0.9365729838609695,0.9244542982843187,0.1076580248773098,0.04992833733558655,0.006054699420928955,0.003466367721557617,0.009242043594669432,0.041978135703260255,0.005852458443178709,0.9722595612208048,0.9631333351135254
2,0.6772964373230934,0.673478583805263,0.8411790654063225,0.8510015969340866,0.10222281728472027,0.04628199338912964,0.00043720006942749023,0.2505566477775574,0.002885657681770967,0.044721336122807785,0.0014071340153966497,0.9740958958864212,0.9409697651863098
3,0.6746337190270424,0.6643237503511565,0.8536116927862167,0.8678424586446918,0.14097522497177128,0.06613044440746307,0.0013006925582885742,0.005552530288696289,0.006517193899585539,0.07050645789688113,0.002544889372603182,0.9827000349760056,0.966198742389679
4,0.879862659743854,0.8707714485270637,0.9658407270908356,0.9320660550580468,0.07983720302581787,0.03034350275993347,0.0009455084800720215,0.0006110668182373047,0.0023513392488220017,0.07633074143646333,0.0003825738220836941,0.9760758451053074,0.9262296557426453
5,0.8610585518181324,0.8654932909246003,0.9503514766693115,0.9195750372277366,0.093145755075273,0.03816191852092743,0.002416253089904785,0.010352551937103271,0.003980539008408192,0.033459430682575786,0.0015229321331827607,0.9484200030565262,0.8495252132415771
6,0.7610246539115906,0.7823076482330049,0.9087564647197723,0.9069273977909448,0.10552481412887571,0.04223687946796417,0.001449882984161377,0.00044459104537963867,0.005732033998793426,0.039905866436571465,0.002154032179081201,0.9468987137079239,0.8562746047973633
7,0.7453080177307129,0.8035953726619482,0.941107988357544,0.8956116252776348,0.11582914590835569,0.048583969473838806,0.008120238780975342,0.0034686923027038574,0.005877505771357803,0.04003555683035298,0.002086425008708109,0.9790694952011109,0.9486308693885803
8,0.7355070970952511,0.7605445929285553,0.8959427028894424,0.8826457820832729,0.13879582868969964,0.08893683552742004,0.8752634301781654,0.9894855208694935,0.016576747646217825,0.0436319899361141,0.013428004244669401,0.9805834293365479,0.9560460448265076
9,0.7021417282521725,0.6834381949156523,0.858623318374157,0.866114903241396,0.09860315173864365,0.06921619176864624,0.0015974640846252441,0.008039653301239014,0.00300882177101963,0.03999758487123042,0.0019034201429037295,0.9651956558227539,0.8859285116195679
10,0.6374773904681206,0.6331616422782342,0.8165028244256973,0.8308203624827522,0.10978201776742935,0.056015580892562866,0.0023325085639953613,0.09941250085830688,0.0025812142909325242,0.02972167571327779,0.0019440081736938843,0.9812183082103729,0.9671578407287598
11,0.6254566684365273,0.6076516515264909,0.7844980023801327,0.8426509998738766,0.1515090891293117,0.12271831929683685,0.23836737871170044,0.9993451404734515,0.005637944949561576,0.03676334870953928,0.0023429655254733183,0.9862896502017975,0.9823729991912842
12,0.8531146744887034,0.852802034219106,0.9634684771299362,0.9124536777013227,0.10199272301461959,0.07754208147525787,0.006419658660888672,0.0022832155227661133,0.013633481724918703,0.07305042799796,0.0024111365816423505,0.9883177479108175,0.9840703010559082
13,0.6180720950166384,0.6113273702406634,0.8015298694372177,0.8257849658044373,0.13604836843230506,0.12223933637142181,0.9256712943315506,0.9985960172489285,0.016189395669214467,0.052016718146574305,0.013596503180290265,0.8699318965276083,0.6845272183418274
14,0.6579213216900826,0.6631737585578645,0.8277813643217087,0.8365227233456529,0.1349282085895538,0.06354190409183502,0.0028354525566101074,0.01322871446609497,0.002050481562776648,0.04827746796257409,0.00039618166005462994,0.9508807063102722,0.8409629464149475
15,0.8908621743321419,0.8737940654158592,0.9538527727127075,0.9246921480541498,0.08949356588224566,0.019869431853294373,0.0019887685775756836,0.0018326044082641602,0.0026646964351262534,0.035136961011328016,0.0017209847424275128,0.9647031873464584,0.9156229496002197
16,0.8841155469417572,0.8675415452037538,0.9540647864341736,0.8963221466312041,0.16736142337322235,0.15909655392169952,0.056558430194854736,0.9363070502877235,0.011529656317945268,0.025353909739686105,0.0023280115151267464,0.9729722440242767,0.96085125207901
17,0.9168165564537049,0.8998789180070161,0.9608337134122849,0.9419545562102877,0.04356941716237506,0.03562566637992859,0.008860170841217041,0.5668342411518097,0.00999481153436642,0.11854993477115329,0.0060056556000327495,0.9897193670272827,0.9817792773246765
18,0.6912922970950603,0.6795902759768069,0.8560087084770203,0.8602780781008981,0.09741037090619409,0.029109686613082886,0.0016800761222839355,0.006844937801361084,0.0017504726751144156,0.029267170197582446,0.0007101147911368202,0.8973669409751892,0.6515036821365356
19,0.8786282191673914,0.8882643853624661,0.9520229399204254,0.9366389031832417,0.1040477454662323,0.04681001603603363,0.0014927983283996582,0.0028545260429382324,0.002923393285407291,0.051538682832133885,0.0006719026905259774,0.8971942464510599,0.7393143177032471
20,0.9562647342681885,0.944960240806852,0.9857333600521088,0.932122117624833,0.09550213366746907,0.04141724109649658,0.0016352534294128418,0.0014617443084716797,0.0005678498061166398,0.027466621285613797,8.33599510272956e-05,0.9909837692975998,0.9883068203926086
21,0.7420696429908276,0.7158801648765802,0.8568247184157372,0.8530436154632342,0.08117533155849999,0.028724730014801025,0.0008775591850280762,0.002865433692932129,0.003047298315996978,0.03894738219332552,0.00106866423696444,0.9864387661218643,0.9722160696983337
22,0.6719797005256017,0.6595780837039154,0.8255346715450287,0.8565040338178014,0.11533831954002383,0.0777757465839386,0.003592193126678467,0.009035825729370117,0.010754004888050159,0.060799656672728714,0.0024507466331120074,0.9851030309995016,0.976839005947113
23,0.6671417057514191,0.6786277725228241,0.8520850166678429,0.8522954924652973,0.0698121003806591,0.031925007700920105,0.001114189624786377,0.0018795132637023926,0.0018768336478908747,0.02942155589917361,0.0005982746500029154,0.9788620114326477,0.9394238591194153
24,0.7075400575995445,0.6895413329558713,0.864287406206131,0.8709541285360182,0.09905087616708541,0.047063782811164856,0.0011799931526184082,0.01124340295791626,0.0038511985691393226,0.03819828802261133,0.002274670989528564,0.937783271074295,0.8075386881828308
25,0.9588939845561981,0.8995123555262883,0.8998859524726868,0.9156544532737044,1.0,1.0,0.994417964015156,0.9995420388877392,0.042360424091808256,0.042360424091808256,0.042360424091808256,0.9954623579978943,0.9954623579978943
26,0.8445438146591187,0.79609789326787,0.9259750843048096,0.8788472132234318,1.0,1.0,0.0005211234092712402,0.9991601025103591,0.024612498065381228,0.024612498065381228,0.024612498065381228,0.9929612278938293,0.9929612278938293
27,0.7562923058867455,0.8006044269672462,0.9353872090578079,0.890599119718428,0.18247250941666693,0.18944353982806206,0.02718794345855713,0.9951277817599475,0.040316906520581584,0.05797533887095668,0.027477520239325582,0.9426313042640686,0.8931242823600769
28,0.8746698200702667,0.864650736962046,0.9267996251583099,0.9348815775969449,0.1832410871982575,0.1518598347902298,0.011348962783813477,0.9984788621077314,0.0072701374306684136,0.03665188615070342,0.0013955020477445837,0.9818602204322815,0.9694967865943909
29,0.6156152449548244,0.6107467597143518,0.8687286078929901,0.844622193907316,0.1341129064559936,0.10878479480743408,0.0023743510246276855,0.8814151510596275,0.0117508400572119,0.03727861320575626,0.005291934413146208,0.9919347912073135,0.9892866611480713
