,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.7971000199516615,0.812376186499993,0.9220163375139236,0.8721811583019653,0.029880923032760576,0.025703907012939453,0.023390114307403564,0.049529314041137695,0.020951788819929894,0.17302392662408106,0.006991348403431407,0.7089866725727916,0.05023777112364769
1,0.7563016600906849,0.7497000947062458,0.9339146614074707,0.8967678768472521,0.07974938551584876,0.07377251982688904,0.0035242438316345215,0.9246101975440979,0.0141863427207045,0.11749485192816138,0.005351827884441319,0.9030808508396149,0.607356607913971
2,0.8226943910121918,0.8132398970425129,0.9501454532146454,0.8857767685371287,0.056852719613483926,0.06919980049133301,0.9087693989276886,0.09116154909133911,0.009932344427454123,0.07917970212563824,0.0018458471059848497,0.9266515448689461,0.5944448113441467
3,0.614380557090044,0.5864538628607988,0.7538592617493123,0.8133199929725379,0.1939992168918252,0.15133163332939148,0.00038808584213256836,0.9845908647403121,0.024035985336504896,0.05904631147400434,0.01777676732432148,0.8584938943386078,0.7303676009178162
4,0.7671702161431313,0.8075548276305199,0.9642072021961212,0.8949061758067931,0.021079108119010925,0.024303719401359558,0.006805896759033203,0.0029026269912719727,0.0073012615216862305,0.10595624617124855,0.0009237565663296774,0.8927098115285238,0.570104718208313
5,0.7930935919284821,0.8042147103697062,0.9666231423616409,0.8906188767333949,0.02914740947576666,0.029073327779769897,0.8894305378198624,0.47629302740097046,0.006157985397346141,0.12248727467307963,0.003927144900315944,0.5298949144780636,0.06320863217115402
6,0.7398645028471946,0.8169504468994482,0.9625887721776962,0.9161742660066774,0.021079108119010925,0.024303719401359558,0.000395357608795166,0.0018170475959777832,0.006825787137049478,0.08888140229857602,0.0006747885190362876,0.8591766864061355,0.4860377013683319
7,0.7186137263973554,0.756838888178269,0.9371182471513748,0.8758692642916803,0.0651447878164404,0.03474882245063782,0.01025247573852539,0.010379970073699951,0.017685426256513367,0.07416606815333485,0.005846673455352371,0.8909238576889038,0.7091200351715088
8,0.7931935340166092,0.8302784450352192,0.9439750909805298,0.9014122712519742,0.10755578577518465,0.11781632900238037,0.9523456022143364,0.9296727702021599,0.020514488939506807,0.06457036167214972,0.005290566911962153,0.856436800956726,0.7186854481697083
9,0.8886736844267163,0.8817256305898938,0.9749074578285217,0.9283680069537563,0.07624570131301878,0.06388974189758301,0.004223763942718506,0.14346373081207275,0.007613525631745461,0.07720073567748371,0.0019796052810396496,0.944264795098986,0.828987717628479
