,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8116620853543282,0.8019358245655894,0.9384846836328506,0.872619787630226,0.13246559724211693,0.10658043622970581,0.0013810396194458008,0.010672032833099365,0.005154193831799409,0.0440950710463831,0.0005378528805996004,0.6690417155623436,0.1555977761745453
1,0.9102879613637924,0.8414326257382829,0.912963479757309,0.9178006170611632,0.2880512624979019,0.20611125230789185,0.0013473033905029297,0.8702690303325653,3.1798924610535064e-07,0.029035222835461064,8.594383691697021e-09,0.8510577380657196,0.7328813672065735
2,0.7443452253937721,0.7401632989446323,0.9310495108366013,0.8877609956382525,0.13699787592186652,0.11119988560676575,0.0032300949096679688,0.7560473829507828,0.010944182357142314,0.03405526893134036,0.005624570683496899,0.8764364719390869,0.5921762585639954
3,0.8660485446453094,0.7857722700573504,0.9218027740716934,0.9146069799755502,1.0,1.0,0.2039245367050171,0.9975199117325246,0.08192829013193544,0.08192829013193544,0.08192829013193544,0.9884420037269592,0.9884420037269592
4,0.8598358817398548,0.8512631263583899,0.9788574427366257,0.9138536906855947,0.11260727420449257,0.02646729350090027,0.008981049060821533,0.00667417049407959,0.008922299460339667,0.04913973657320839,0.005324357976787177,0.9761305153369904,0.9674836993217468
5,0.9120812192559242,0.8641969703137875,0.9565870761871338,0.9040555772616675,0.08281685784459114,0.025947973132133484,0.005900382995605469,0.05072438716888428,0.030911676809467412,0.11096264471646623,0.017023100347186848,0.9806502312421799,0.9660260677337646
6,0.8599403202533722,0.8353888737037778,0.964587390422821,0.868241474207025,0.03711371647345052,0.0377214252948761,0.014616310596466064,0.011399805545806885,0.046639842470052144,0.17124785773399664,0.007412646740432359,0.9455422013998032,0.8636978268623352
7,0.8527565822005272,0.816547074355185,0.9648371636867523,0.8919625261000225,0.08771747133035335,0.020077094435691833,0.1058875322341919,0.9125322178006172,0.04054296529639499,0.14938519365471994,0.00615520067526535,0.9645821005105972,0.9514553546905518
8,0.8395170643925667,0.8579016116758187,0.9700971841812134,0.8931986806484369,0.19449780881404877,0.17785397171974182,0.12624603509902954,0.9793981667608023,0.011980343088007606,0.03351555048605893,0.0020058486485072724,0.7820025384426117,0.7037492990493774
9,0.8352467666069666,0.8298970945179462,0.9457162469625473,0.9109606319030777,0.10176993671216461,0.03737102448940277,0.23221904039382935,0.9784459844231606,0.018851673194348977,0.08603558006355026,0.0016314317249954211,0.930057942867279,0.8287744522094727
10,0.8460023403167725,0.7982268151827157,0.9536220580339432,0.9006643875323963,1.0,1.0,0.24751490354537964,0.978554580360651,0.09635553162263966,0.09635553162263966,0.09635553162263966,0.9242013692855835,0.9242013692855835
11,0.8718218462807792,0.8626800381711551,0.9778040051460266,0.9339953267056009,0.0328370829423269,0.05505506694316864,0.007391154766082764,0.008232653141021729,0.0011578056272168076,0.03791587615065632,0.00013475218469240094,0.785576411655971,0.682094395160675
12,0.9134685099124908,0.886600224301219,0.9544882625341415,0.9264685751461401,0.04324863772643239,0.02057117223739624,0.055149972438812256,0.008174657821655273,0.00313174976353267,0.05649003195325181,0.0008769257356146583,0.5618723586201668,0.11364460736513138
13,0.8599258363246918,0.8182360914846261,0.9143353551626205,0.9132709715742451,1.0,1.0,0.10056561231613159,0.999146266898606,0.07676063528670643,0.07676063528670643,0.07676063528670643,0.990877091884613,0.990877091884613
14,0.8062539630466037,0.7940125258432493,0.9684331566095352,0.8845575980164788,0.03823881223797798,0.041876718401908875,0.0036813020706176758,0.0007821321487426758,0.0027952966829704663,0.08601525459639829,0.000762582311310922,0.9011774924066331,0.7157258987426758
15,0.8672978430986404,0.8319316085960184,0.9317961931228638,0.8950973326961199,0.11854647777297278,0.06336215138435364,0.5102479755878448,0.997572333784774,0.012551218582902245,0.04938267699839673,0.007199172045630304,0.7255166172981262,0.5014013051986694
16,0.8520934879779816,0.8263625465333462,0.9580135494470596,0.8696772557838315,1.0,1.0,0.975593077018857,0.9942874433472753,0.03371629308622554,0.03371629308622554,0.03371629308622554,0.7455439567565918,0.7455439567565918
17,0.8384265005588531,0.841507276892662,0.9683089107275009,0.8931636724386129,0.14945632384883034,0.0897379219532013,0.05611616373062134,0.07762283086776733,0.0171005210183925,0.055941309803477536,0.009485866655020657,0.8862469047307968,0.6697643399238586
18,0.8713368535041809,0.8554810333997012,0.9836488515138626,0.9184350435589922,0.14804447150748712,0.0683341920375824,0.011084318161010742,0.808122456073761,0.016536754433742237,0.07322019276994118,0.006074938970121848,0.8847480416297913,0.6678968071937561
19,0.907034695148468,0.8570175999775529,0.9591273665428162,0.893245263440359,1.0,1.0,0.9962458803784102,0.9939707960002124,0.040508449090565085,0.040508449090565085,0.040508449090565085,0.8868065476417542,0.8868065476417542
20,0.837590080499649,0.8324023701250554,0.9729948043823242,0.8916453579938951,0.11166591942310333,0.03297188878059387,0.04911375045776367,0.18507087230682373,0.014980632885413575,0.08222104855529112,0.0007888832535146304,0.9182318210601806,0.7514864206314087
21,0.7305921837687492,0.7760994743555785,0.9313007891178131,0.8837452632660913,0.22932595866067074,0.21882800944149494,0.003431081771850586,0.984280101954937,0.055191826061442024,0.08023241848491093,0.008952766789789951,0.9671506285667419,0.9441584348678589
22,0.8304967284202576,0.8008591582377751,0.953955888748169,0.8611536262146497,0.2500266262463161,0.24515102989971638,0.00978398323059082,0.0023799538612365723,0.03845783927193052,0.04249140475738009,0.010215545383192633,0.8656130731105804,0.7505082488059998
23,0.9273570850491524,0.8949491004976962,0.9476380944252014,0.9386123518149058,0.1001897916197777,0.08102245628833771,0.03404968976974487,0.4234882593154907,0.002199604196391129,0.028957690289751512,0.0007145044875650436,0.8332628086209297,0.3952442705631256
