,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,reasoning_alignment,external_hallucination,redundancy,common_sense_error,missing_step,semantic_coverage_step,semantic_coverage_chain,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.832556426525116,0.8115912694483995,0.945160448551178,0.8311510558502516,1.0,1.0,0.650417298078537,0.941464623165265,0.650417298078537,0.7646061016134009,0.5099503006786108,0.7339825878198457,0.7671524528414011,0.9965132130309939,0.9953134669922292,0.02456950505188079,0.02456950505188079,0.02456950505188079,0.9882966876029968,0.9882966876029968
1,0.6140407100319862,0.5880335292313248,0.795768991112709,0.7804347606208345,1.0,1.0,0.6327545493841171,0.8582582066363106,0.6327545493841171,0.7769571372338558,0.5111967585980892,0.9509235825722239,0.7966648414731026,0.9911908684298396,0.9990619720774703,0.031899485567351164,0.031899485567351164,0.031899485567351164,0.9175522923469543,0.9175522923469543
2,0.8057274222373962,0.7741496618837118,0.9515949636697769,0.8117774372754732,1.0,1.0,0.6049863621592522,0.9232596823252943,0.6049863621592522,0.773290910108034,0.5022696398664266,0.7872165263451021,0.7627891330048442,0.9927192321047187,0.9747720863670111,0.1304464142752226,0.13044641427522258,0.13044641427522258,0.9918200969696045,0.9918200969696045
3,0.8166666328907013,0.7974819590648015,0.912181943655014,0.8282181578846085,1.0,1.0,0.6292290687561035,0.9320253167488062,0.6292290687561035,0.7675877727364506,0.5058879475109279,0.7520342899317091,0.7579585639759898,0.9969485404435545,0.9604559578001499,0.0680946095750643,0.0680946095750643,0.0680946095750643,0.9919449687004089,0.9919449687004089
4,0.9493325054645538,0.9097593784332275,0.9767209738492966,0.889054515866325,1.0,1.0,0.6135807931423187,0.980421106948147,0.6135807931423187,0.7731352497755419,0.5116020636633039,0.6238624920464448,0.7468810584396124,0.995272749569267,0.9538072235882282,0.06380955889325794,0.06380955889325794,0.06380955889325794,0.9929887652397156,0.9929887652397156
5,0.7144754230976105,0.6909857979044318,0.8698375299572945,0.7937682676136969,1.0,1.0,0.5922875255346298,0.8835880682304489,0.5922875255346298,0.7703120208739789,0.48056933656334877,0.8680894059415447,0.784737654030323,0.9969903596211225,0.9974389844574034,0.0364820550400415,0.0364820550400415,0.0364820550400415,0.991280734539032,0.991280734539032
6,0.9025073349475861,0.8902503450711567,0.968362033367157,0.8514499830987816,1.0,1.0,0.6282443255186081,0.9637565485464514,0.6282443255186081,0.7735033890620562,0.5073749665170908,0.6825182348633042,0.788387268781662,0.9971133596263826,0.9873727979138494,0.06836102655017624,0.06836102655017624,0.06836102655017624,0.9914954900741577,0.9914954900741577
7,0.551874827593565,0.543635647976771,0.7654078463092446,0.6375977418322836,0.0,-2.9802322387695312e-08,0.8002755641937256,0.9104984527705353,0.8002755641937256,0.8222163194365175,0.5968773365020752,0.9867893554843389,0.773823045194149,0.002209305763244629,0.9961977477651089,1.1102486433346178e-07,2.7003691690037277e-05,1.1102486433346178e-07,0.7797503471374512,0.7797503471374512
8,0.5817140638828278,0.569213115144521,0.8124994039535522,0.7975167222872471,1.0,1.0,0.6382917612791061,0.8487025307653373,0.6382917612791061,0.7896883454636925,0.5262637417763472,0.9859350091628446,0.8175911530852318,0.9845619834959507,0.9992763147456571,0.03204801448304554,0.03204801448304554,0.03204801448304554,0.9936111569404602,0.9936111569404602
9,0.591568723320961,0.5782007245967786,0.8245787918567657,0.7843695969995428,1.0,1.0,0.6001883745193481,0.8367044273738156,0.6001883745193481,0.7662616748391708,0.4993319883942604,0.9660344716887606,0.8037938810884953,0.991967448964715,0.9981143132317811,0.04583934412963026,0.04583934412963026,0.04583934412963026,0.9889875054359436,0.9889875054359436
10,0.9311661124229431,0.8956317355235417,0.9610694795846939,0.8549130099584845,1.0,1.0,0.6658908426761627,0.9770019678263058,0.6658908426761627,0.7843164873173678,0.517485998570919,0.6530983610852164,0.7963902652263641,0.9973722123540938,0.9836605489253998,0.08670939383862561,0.08670939383862561,0.08670939383862561,0.9677358269691467,0.9677358269691467
11,0.6188812404870987,0.5905997386823099,0.790549524128437,0.7942892904691378,1.0,1.0,0.6317425817251205,0.8596501895656543,0.6317425817251205,0.787251549254019,0.5234221927821636,0.9611553991842011,0.7799169104546309,0.9140954837203026,0.9993809234001674,0.04617935269198495,0.04617935269198495,0.04617935269198495,0.9919518232345581,0.9919518232345581
12,0.592191182076931,0.5758900390006602,0.8054482080042362,0.7979734707235323,1.0,1.0,0.6145419329404831,0.8428068013135473,0.6145419329404831,0.7557495490334066,0.47606872394680977,0.9762695832295886,0.807326540350914,0.9548876471817493,0.9978468990884721,0.03695147972430485,0.03695147972430485,0.03695147972430485,0.9222301244735718,0.9222301244735718
13,0.6737813353538513,0.6408212352544069,0.8469709903001785,0.8328011029103567,1.0,1.0,0.6665808707475662,0.8912324568877894,0.6665808707475662,0.776955317097668,0.5146962702274323,0.9005379905844313,0.7750952206552029,0.9237011075019836,0.9919416392222047,0.043743930857303465,0.043743930857303465,0.043743930857303465,0.9867345094680786,0.9867345094680786
14,0.5737643465399742,0.5640326058492064,0.826982669532299,0.7927461311637469,1.0,1.0,0.6573837250471115,0.8539647281594157,0.6573837250471115,0.7637654092836237,0.5019418970914558,0.969777012405836,0.8229785487055779,0.9832615107297897,0.9992347264196724,0.031177136146306343,0.031177136146306343,0.031177136146306343,0.9918397665023804,0.9918397665023804
15,0.8312188982963562,0.8167946040630341,0.9368112981319427,0.8255218175409734,1.0,1.0,0.5952605307102203,0.9316876264703229,0.5952605307102203,0.7563009908798084,0.49388035107403994,0.7296018214711086,0.7618108317255974,0.994881717953831,0.9926466140896082,0.07820040044126685,0.07820040044126685,0.07820040044126685,0.9774932861328125,0.9774932861328125
16,0.8907867074012756,0.8307691868394613,0.9393522143363953,0.883507201865209,1.0,1.0,0.5843516290187836,0.9546056728418453,0.5843516290187836,0.7479085446870724,0.4715065583586693,0.6627967939403192,0.7707725632935762,0.8356383144855499,0.9956990703940392,0.0209063818446952,0.0209063818446952,0.0209063818446952,0.9878800511360168,0.9878800511360168
17,0.8941058218479156,0.8800222352147102,0.9505563527345657,0.8512413965473044,1.0,1.0,0.5795844793319702,0.9554804439564784,0.5795844793319702,0.7371032213067342,0.47026429884135723,0.6467005029885495,0.7644242392852902,0.9944580281153321,0.9900820637121797,0.06625074954520521,0.06625074954520521,0.06625074954520521,0.9900861382484436,0.9900861382484436
18,0.8608527779579163,0.8467854931950569,0.9484325349330902,0.8460731866543487,1.0,1.0,0.6495548635721207,0.9512365327879015,0.6495548635721207,0.7629762614010294,0.5073428759351373,0.6964446658398523,0.779553035274148,0.9343203231692314,0.9721519760787487,0.05232708894898652,0.05232708894898652,0.05232708894898652,0.9490582346916199,0.9490582346916199
19,0.5956371501088142,0.5823851963505149,0.8166001960635185,0.813667036865285,1.0,1.0,0.6372906416654587,0.8533338101816416,0.6372906416654587,0.7658345701478804,0.5256951414048672,0.9401268367927715,0.7657271344214678,0.6903521716594696,0.9928488847799599,0.0319130184971327,0.0319130184971327,0.0319130184971327,0.9752936363220215,0.9752936363220215
