,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,reasoning_alignment,external_hallucination,redundancy,common_sense_error,missing_step,semantic_coverage_step,semantic_coverage_chain,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.8979260325431824,0.8591869827359915,0.9724621027708054,0.8701720148223792,1.0,1.0,0.6495847404003143,0.9642317241952494,0.6495847404003143,0.7645665390616548,0.5098679382354021,0.6686129818017793,0.7687428034842014,0.999244452570565,0.9706497732549906,0.051978348882228013,0.051978348882228013,0.051978348882228013,0.9892318844795227,0.9892318844795227
1,0.8744802176952362,0.8424816094338894,0.9532259553670883,0.8311532387751908,1.0,1.0,0.6192386895418167,0.9522069232012123,0.6192386895418167,0.7762967268984311,0.5207987632602453,0.6904840749089739,0.7901641763746738,0.9993586209020577,0.9926767586730421,0.11381596536873298,0.11381596536873298,0.11381596536873298,0.9663001298904419,0.9663001298904419
2,0.5407024659216404,0.5264300089329481,0.752246338641271,0.7713631760494098,1.0,1.0,0.5933907777070999,0.8132453868673515,0.5933907777070999,0.7800777011846302,0.48571802116930485,0.9477585173391421,0.7881108969449997,0.8045783936977386,0.9981450377963483,0.08180544020196621,0.08180544020196623,0.08180544020196623,0.9911280870437622,0.9911280870437622
3,0.8910015821456909,0.8843091428279877,0.9571540504693985,0.8650510212128734,1.0,1.0,0.6164932250976562,0.9581983682992359,0.6164932250976562,0.7774372072692008,0.5226897951215506,0.6776993406767194,0.7825070135295391,0.9988530055852607,0.9638702869415283,0.11473801128100965,0.11473801128100965,0.11473801128100965,0.9908518195152283,0.9908518195152283
4,0.9250684976577759,0.8938226491212845,0.973802924156189,0.8737897667292779,1.0,1.0,0.5827780142426491,0.9687369297969957,0.5827780142426491,0.7675372368984263,0.49376596976071596,0.6481264998532228,0.7540313377976418,0.992516206111759,0.9721923302859068,0.12143620072924508,0.12143620072924508,0.12143620072924508,0.9940308928489685,0.9940308928489685
5,0.8081715703010559,0.7605916690081358,0.9130795001983643,0.8284760797179276,1.0,1.0,0.6393332481384277,0.9308138633457759,0.6393332481384277,0.7750313629696285,0.5025279601104558,0.7743932587380993,0.7723036166280508,0.9973053897265345,0.9871907774358988,0.16219386987516454,0.16219386987516454,0.16219386987516454,0.9945842623710632,0.9945842623710632
6,0.8703750371932983,0.8495587209860485,0.9510574042797089,0.7792650315638241,1.0,1.0,0.6315181404352188,0.952235552658971,0.6315181404352188,0.78538167026044,0.5332099609076977,0.7146505326175919,0.7886005640029907,0.9906662786379457,0.9421991258859634,0.14137504847612078,0.14137504847612078,0.14137504847612078,0.9671717882156372,0.9671717882156372
7,0.8095801472663879,0.7710356097668409,0.9228510558605194,0.8169252052855749,1.0,1.0,0.5594490543007851,0.916110353798302,0.5594490543007851,0.7548438137314959,0.47595956921577454,0.7555053248428382,0.7814624048769474,0.9935079528950155,0.9907726943492889,0.149196973834156,0.149196973834156,0.149196973834156,0.861915647983551,0.861915647983551
8,0.8682781755924225,0.8459317684173584,0.9665059596300125,0.872664599221471,1.0,1.0,0.6076518073678017,0.9483191802634712,0.6076518073678017,0.7741293756980484,0.5158802475780249,0.6993708974532499,0.7727934718132019,0.6843031346797943,0.8932080119848251,0.12697696946377376,0.12697696946377376,0.12697696946377376,0.9907907247543335,0.9907907247543335
9,0.9134154319763184,0.8926493624846141,0.9723594635725021,0.8720239722541298,1.0,1.0,0.5863167867064476,0.9641814176783292,0.5863167867064476,0.7456383347688171,0.4697754327207804,0.6441877630334032,0.7620255993679166,0.9990439693792723,0.9904235294088721,0.15867753332096646,0.15867753332096646,0.15867753332096646,0.9922917485237122,0.9922917485237122
